player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct
Omar Alderete,DF,getafe,espanyol,1,90,0,0,0.0,0.0,1,1,0,37,67.6,1,0,0.0,0.0,0.0,6,0,0,0,0,2,2,0,3,0,0,0,23,197.0,128.0,1,2,1,66.7
Djené,DF,getafe,espanyol,1,90,0,0,0.0,0.0,0,0,0,31,90.3,0,0,0.0,0.0,0.0,8,0,1,0,1,0,0,0,4,1,1,0,18,136.0,81.0,1,2,0,100.0
Iglesias,DF,getafe,espanyol,1,90,0,0,0.0,0.0,0,0,0,43,69.8,0,0,0.0,0.0,0.0,10,3,3,0,0,0,0,0,6,1,0,1,22,103.0,61.0,0,2,0,100.0
David Soria,PT,getafe,espanyol,1,90,0,0,0.0,0.0,0,0,0,25,48.0,0,0,0.0,100.0,0.0,10,0,0,0,0,0,0,0,0,0,0,0,18,115.0,84.0,0,0,0,0.0
Irvin Cardona,DT,espanyol,getafe,1,78,0,0,0.0,0.1,1,1,0,23,47.8,0,0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,1,3,1,1,15,72.0,29.0,2,1,2,33.3
Alejo Véliz,DT,espanyol,getafe,0,12,0,0,0.0,0.0,0,0,0,1,0.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,2,33.3
Javi Puado,MC,espanyol,getafe,1,90,0,0,0.1,0.0,1,1,0,19,73.7,0,0,0.0,0.0,0.0,3,2,1,0,0,1,0,1,1,2,0,2,14,102.0,35.0,1,0,1,0.0
Justin Smith,MC,espanyol,getafe,1,45,0,0,0.0,0.0,0,0,0,17,52.9,0,0,0.0,0.0,0.0,0,0,1,0,1,2,1,1,0,1,0,1,15,109.0,55.0,2,0,0,0.0
Walid Cheddira,DT,espanyol,getafe,0,45,0,0,0.1,0.0,1,1,0,12,75.0,0,0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,5,19.0,2.0,0,0,2,0.0
Alex Král,MC,espanyol,getafe,1,90,0,0,0.3,0.0,4,3,1,41,56.1,0,0,0.0,0.0,0.0,3,1,1,0,1,0,0,0,2,1,1,0,21,153.0,73.0,2,5,1,83.3
Jofre,MC,espanyol,getafe,1,69,0,0,0.0,0.1,0,0,0,11,45.5,1,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,1,2,1,1,12,59.0,30.0,1,0,0,0.0
Antoniu,MC,espanyol,getafe,0,21,0,0,0.0,0.0,0,0,0,12,58.3,1,0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,4,42.0,31.0,1,0,0,0.0
Pol Lozano,MC,espanyol,getafe,1,90,0,0,0.0,0.0,0,0,0,44,86.4,0,0,0.0,0.0,0.0,2,5,3,0,1,1,0,1,1,1,0,1,17,87.0,59.0,0,1,2,33.3
Brian Oliván,DF,espanyol,getafe,1,90,0,0,0.1,0.0,1,1,0,57,66.7,1,0,0.0,0.0,0.0,4,1,2,0,1,1,0,1,3,0,0,0,28,109.0,71.0,2,0,0,0.0
Leandro Cabrera,DF,espanyol,getafe,1,90,0,0,0.0,0.0,0,0,0,82,74.4,1,0,0.0,0.0,0.0,5,2,3,0,2,0,0,0,10,0,0,0,57,326.0,243.0,0,5,5,50.0
Sergi Gómez,DF,espanyol,getafe,1,90,0,0,0.0,0.0,0,0,0,68,89.7,1,0,0.0,0.0,0.0,3,2,1,0,1,0,0,0,6,0,0,0,44,124.0,69.0,0,4,5,44.4
Omar El Hilali,DF,espanyol,getafe,1,78,0,0,0.0,0.0,0,0,0,43,83.7,1,0,0.0,0.0,0.0,4,3,2,0,0,1,1,0,2,3,2,0,24,147.0,76.0,1,0,0,0.0
Álvaro Tejero,DF,espanyol,getafe,0,12,0,0,0.0,0.1,1,1,0,18,72.2,0,0,0.0,0.0,0.0,4,0,0,0,0,0,0,0,1,0,0,0,10,32.0,26.0,0,0,0,0.0
Joan García,PT,espanyol,getafe,1,90,0,0,0.0,0.0,0,0,0,37,89.2,0,0,1.0,83.3,0.9,12,0,0,0,0,0,0,0,2,0,0,0,20,89.0,68.0,0,1,0,100.0
