player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct,temporada,jornada,local
Juan Cruz Armada,DF,osasuna,barcelona,1,90,0,0,0.0,0.0,0,0,0,35,57.1,0,0,0.0,0.0,0.0,0,2,0,0,0,1,1,0,0,0,0,0,16,86.0,32.0,0,1,0,100.0,23_24,4,1
Jorge Herrando,DF,osasuna,barcelona,1,90,0,0,0.0,0.0,0,0,0,21,85.7,0,0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,6,0,0,0,9,51.0,30.0,0,1,0,100.0,23_24,4,1
Catena,DF,osasuna,barcelona,1,83,0,0,0.0,0.0,1,1,0,18,72.2,0,1,0.0,0.0,0.0,-1,1,1,0,0,1,0,1,5,1,1,0,9,46.0,26.0,0,1,0,100.0,23_24,4,1
Jesús Areso,DF,osasuna,barcelona,1,79,0,1,0.0,0.5,0,0,0,40,72.5,1,0,0.0,0.0,0.0,6,1,0,0,0,1,0,1,3,4,1,3,25,132.0,72.0,4,2,1,66.7,23_24,4,1
Nacho Vidal,DF,osasuna,barcelona,0,11,0,0,0.0,0.0,0,0,0,10,70.0,0,0,0.0,0.0,0.0,2,3,1,0,0,0,0,0,0,1,1,0,3,21.0,6.0,0,0,0,0.0,23_24,4,1
Aitor Fernández,PT,osasuna,barcelona,1,90,0,0,0.0,0.0,0,0,0,27,55.6,0,0,2.0,75.0,1.6,3,0,0,0,0,0,0,0,1,0,0,0,15,86.0,81.0,0,0,0,0.0,23_24,4,1
Robert Lewandowski,DT,barcelona,osasuna,1,89,1,0,1.5,0.0,2,1,1,19,73.7,1,0,0.0,0.0,0.0,9,0,1,0,1,1,1,0,0,0,0,0,22,78.0,21.0,1,0,0,0.0,23_24,4,0
Raphinha,DT,barcelona,osasuna,0,1,0,0,0.0,0.0,0,0,0,7,71.4,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,5,18.0,12.0,1,0,0,0.0,23_24,4,0
Gavi,DT,barcelona,osasuna,1,90,0,0,0.0,0.0,0,0,0,59,93.2,0,0,0.0,0.0,0.0,3,4,2,0,0,4,1,3,3,1,1,0,58,275.0,176.0,3,0,5,0.0,23_24,4,0
Lamine Yamal,DT,barcelona,osasuna,1,58,0,0,0.1,0.0,1,1,0,23,82.6,0,0,0.0,0.0,0.0,3,1,0,0,0,1,0,1,1,3,1,0,26,126.0,36.0,1,0,1,0.0,23_24,4,0
Ferrán Torres,DT,barcelona,osasuna,0,32,0,0,0.0,0.0,0,0,0,11,72.7,0,0,0.0,0.0,0.0,1,1,2,0,1,0,0,0,0,0,0,0,10,35.0,13.0,0,0,0,0.0,23_24,4,0
İlkay Gündoğan,MC,barcelona,osasuna,1,90,0,1,0.1,0.2,1,1,0,53,81.1,0,0,0.0,0.0,0.0,12,1,0,0,0,1,0,1,3,2,2,0,42,169.0,93.0,2,0,0,0.0,23_24,4,0
Oriol Romeu,MC,barcelona,osasuna,1,79,0,0,0.0,0.1,0,0,0,67,89.6,0,0,0.0,0.0,0.0,2,4,3,0,1,1,1,0,2,0,0,0,57,187.0,82.0,0,2,1,66.7,23_24,4,0
João Félix,MC,barcelona,osasuna,0,11,0,0,0.0,0.0,0,0,0,7,71.4,0,0,0.0,0.0,0.0,2,2,1,0,0,0,0,0,1,1,0,1,9,48.0,23.0,1,1,0,100.0,23_24,4,0
Frenkie de Jong,MC,barcelona,osasuna,1,90,0,0,0.1,0.0,1,1,0,122,90.2,1,0,0.0,0.0,0.0,5,2,2,0,0,0,0,0,1,2,2,0,110,575.0,355.0,7,0,0,0.0,23_24,4,0
Alejandro Balde,DF,barcelona,osasuna,1,90,0,0,0.0,0.0,0,0,0,66,83.3,1,0,0.0,0.0,0.0,3,2,1,0,1,0,0,0,1,5,4,1,50,257.0,133.0,2,2,2,50.0,23_24,4,0
Andreas Christensen,DF,barcelona,osasuna,1,89,0,0,0.2,0.0,1,1,0,89,95.5,0,0,0.0,0.0,0.0,7,1,1,0,0,1,0,1,7,1,0,1,80,299.0,201.0,0,6,1,85.7,23_24,4,0
Iñigo Martínez,DF,barcelona,osasuna,0,1,0,0,0.0,0.0,0,0,0,4,75.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,3,8.0,1.0,0,0,0,0.0,23_24,4,0
Jules Koundé,DF,barcelona,osasuna,1,90,1,0,0.1,0.0,2,0,2,92,93.5,0,0,0.0,0.0,0.0,17,1,0,0,0,2,2,0,8,2,2,0,81,382.0,278.0,0,4,2,66.7,23_24,4,0
Sergi Roberto,DF,barcelona,osasuna,1,58,0,0,0.0,0.0,0,0,0,27,92.6,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,21,53.0,24.0,0,0,2,0.0,23_24,4,0
João Cancelo,DF,barcelona,osasuna,0,32,0,0,0.0,0.0,0,0,0,17,88.2,0,0,0.0,0.0,0.0,0,1,0,0,0,1,1,0,1,0,0,0,14,50.0,17.0,0,0,2,0.0,23_24,4,0
MarcAndré ter Stegen,PT,barcelona,osasuna,1,90,0,0,0.0,0.0,0,0,0,31,96.8,0,0,1.0,66.7,0.8,7,0,0,0,0,0,0,0,0,0,0,0,26,110.0,89.0,0,0,0,0.0,23_24,4,0
