player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct
Iñaki Williams,DT,athletic,betis,1,74,0,0,0.5,0.0,5,2,3,13,84.6,0,0,0.0,0.0,0.0,7,0,0,0,0,0,0,0,0,2,1,1,18,108.0,72.0,2,0,2,0.0
Maroan Sannadi,DT,athletic,betis,0,16,0,0,0.0,0.0,1,0,1,10,60.0,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,10,46.0,31.0,1,1,2,33.3
Oihan Sancet,MC,athletic,betis,1,84,0,0,0.0,0.1,1,1,0,30,93.3,0,0,0.0,0.0,0.0,4,1,1,0,1,0,0,0,1,2,1,1,27,132.0,56.0,2,0,2,0.0
Unai Gómez,MC,athletic,betis,0,6,0,0,0.0,0.0,0,0,0,2,100.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,2,16.0,7.0,0,0,0,0.0
Mikel Jauregizar,MC,athletic,betis,1,90,0,0,0.0,0.1,1,1,0,60,88.3,0,0,0.0,0.0,0.0,5,3,5,0,2,0,0,0,1,1,0,1,33,194.0,115.0,1,0,1,0.0
Beñat Prados,MC,athletic,betis,1,61,0,0,0.0,0.0,1,1,0,37,75.7,1,0,0.0,0.0,0.0,4,3,2,0,1,1,0,1,0,2,1,1,26,117.0,31.0,0,2,0,100.0
Mikel Vesga,MC,athletic,betis,0,29,0,0,0.0,0.0,0,0,0,19,94.7,0,0,0.0,0.0,0.0,2,1,0,0,0,1,0,1,1,1,0,0,16,73.0,43.0,1,0,0,0.0
Yuri Berchiche,DF,athletic,betis,1,90,0,0,0.0,0.0,1,1,0,68,80.9,0,0,0.0,0.0,0.0,5,0,1,0,1,2,0,2,3,0,0,0,31,99.0,49.0,1,2,0,100.0
Aitor Paredes,DF,athletic,betis,1,90,1,0,0.4,0.0,2,1,1,54,90.7,0,0,0.0,0.0,0.0,14,1,1,0,0,1,1,0,5,1,1,0,31,219.0,113.0,0,1,2,33.3
Daniel Vivian,DF,athletic,betis,1,90,0,0,0.0,0.0,0,0,0,44,86.4,1,0,0.0,0.0,0.0,4,1,3,0,2,2,1,1,4,0,0,0,27,151.0,89.0,1,0,2,0.0
Jesús Areso,DF,athletic,betis,1,74,0,0,0.0,0.0,0,0,0,30,63.3,0,0,0.0,0.0,0.0,6,2,1,0,0,3,1,2,1,2,1,1,18,157.0,98.0,4,0,0,0.0
Andoni Gorosabel,DF,athletic,betis,0,16,0,0,0.0,0.0,0,0,0,11,72.7,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,4,15.0,12.0,1,0,0,0.0
Unai Simón,PT,athletic,betis,1,90,0,0,0.0,0.0,0,0,0,29,62.1,0,0,1.0,50.0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,12,72.0,48.0,0,1,0,100.0
