player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct,temporada,jornada,local
Daniel Vivian,DF,athletic,getafe,1,90,0,0,0.0,0.0,0,0,0,68,82.4,0,0,0.0,0.0,0.0,6,0,1,0,1,1,1,0,10,0,0,0,30,175.0,109.0,0,5,2,71.4,25_26,10,1
Iñigo Lekue,DF,athletic,getafe,1,30,0,0,0.0,0.0,0,0,0,24,79.2,0,1,0.0,0.0,0.0,3,5,5,0,0,0,0,0,2,0,0,0,8,26.0,16.0,0,1,2,33.3,25_26,10,1
Jesús Areso,DF,athletic,getafe,0,60,0,0,0.0,0.1,0,0,0,32,71.9,0,0,0.0,0.0,0.0,4,1,1,0,0,2,1,1,5,2,2,0,13,71.0,26.0,1,5,1,83.3,25_26,10,1
Unai Simón,PT,athletic,getafe,1,90,0,0,0.0,0.0,0,0,0,50,62.0,0,0,1.0,66.7,1.1,10,0,0,0,0,0,0,0,3,0,0,0,22,120.0,75.0,0,0,0,0.0,25_26,10,1
Borja Mayoral,DT,getafe,athletic,1,90,1,0,0.7,0.0,1,0,1,35,68.6,0,0,0.0,0.0,0.0,12,1,1,0,0,1,0,1,0,4,3,1,19,57.0,15.0,0,2,4,33.3,25_26,10,0
Coba da Costa,DT,getafe,athletic,1,67,0,0,0.0,0.0,0,0,0,34,50.0,0,0,0.0,0.0,0.0,3,2,1,0,1,2,0,2,2,5,0,5,17,57.0,24.0,0,5,2,71.4,25_26,10,0
Mario Martín,DT,getafe,athletic,0,23,0,0,0.1,0.0,1,0,1,11,63.6,1,0,0.0,0.0,0.0,1,0,1,0,1,1,0,1,0,0,0,0,7,39.0,27.0,1,1,2,33.3,25_26,10,0
Iglesias,DF,getafe,athletic,1,90,0,0,0.0,0.0,0,0,0,28,42.9,0,0,0.0,0.0,0.0,5,3,4,0,2,0,0,0,4,2,0,1,6,12.0,2.0,0,0,3,0.0,25_26,10,0
Adrián Liso,MC,getafe,athletic,1,90,0,0,0.2,0.0,2,1,1,25,44.0,0,0,0.0,0.0,0.0,2,1,2,0,2,3,0,3,0,1,1,0,10,57.0,33.0,1,1,9,10.0,25_26,10,0
Mauro Arambarri,MC,getafe,athletic,1,90,0,0,0.1,0.0,1,1,0,27,63.0,0,0,0.0,0.0,0.0,5,4,0,0,0,1,0,1,1,3,1,0,10,70.0,14.0,0,2,0,100.0,25_26,10,0
Luis Milla,MC,getafe,athletic,1,90,0,0,0.0,0.0,1,1,0,59,74.6,0,0,0.0,0.0,0.0,9,2,3,0,2,2,1,1,1,0,0,0,16,44.0,15.0,0,1,0,100.0,25_26,10,0
Diego Rico,DF,getafe,athletic,1,90,0,0,0.0,0.0,1,1,0,64,64.1,1,0,0.0,0.0,0.0,4,4,3,0,2,1,1,0,2,1,0,1,21,57.0,23.0,0,2,1,66.7,25_26,10,0
Djené,DF,getafe,athletic,1,90,0,0,0.0,0.0,0,0,0,20,65.0,0,0,0.0,0.0,0.0,9,1,0,0,0,1,0,1,8,0,0,0,6,27.0,1.0,0,3,3,50.0,25_26,10,0
Domingos Duarte,DF,getafe,athletic,1,90,0,0,0.0,0.0,1,1,0,23,73.9,1,0,0.0,0.0,0.0,7,0,0,0,0,0,0,0,6,0,0,0,8,19.0,1.0,0,1,1,50.0,25_26,10,0
Kiko Femenía,DF,getafe,athletic,1,84,0,0,0.0,0.0,0,0,0,32,62.5,0,0,0.0,0.0,0.0,7,5,4,0,1,0,0,0,2,2,1,0,15,137.0,71.0,3,1,2,33.3,25_26,10,0
Javier Muñoz,DT,getafe,athletic,0,6,0,0,0.0,0.0,0,0,0,2,50.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,2,0,0,0,1,4.0,3.0,0,0,0,0.0,25_26,10,0
David Soria,PT,getafe,athletic,1,90,0,0,0.0,0.0,0,0,0,30,33.3,0,0,0.0,100.0,0.1,11,0,0,0,0,0,0,0,1,0,0,0,14,149.0,107.0,0,0,0,0.0,25_26,10,0
