player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct
Vedat Muriqi,DT,mallorca,valencia,1,90,0,0,0.1,0.0,1,1,0,16,43.8,0,0,0.0,0.0,0.0,6,0,0,0,0,1,1,0,7,4,1,2,19,78.0,28.0,2,3,3,50.0
Jan Virgili,DT,mallorca,valencia,1,65,0,0,0.0,0.0,1,0,1,13,61.5,0,0,0.0,0.0,0.0,5,0,2,0,2,0,0,0,2,2,1,1,12,205.0,113.0,4,2,0,100.0
Marash Kumbulla,DF,mallorca,valencia,0,25,0,0,0.0,0.0,0,0,0,7,57.1,0,0,0.0,0.0,0.0,2,0,0,0,0,1,0,1,2,0,0,0,4,16.0,3.0,0,0,2,0.0
Antonio Sánchez,DT,mallorca,valencia,1,86,0,0,0.0,0.0,0,0,0,25,72.0,0,0,0.0,0.0,0.0,6,1,1,0,1,0,0,0,5,1,1,0,15,110.0,66.0,2,0,1,0.0
Takuma Asano,MC,mallorca,valencia,0,4,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,1,2.0,0.0,0,0,0,0.0
Mateo Joseph,MC,mallorca,valencia,1,86,0,0,0.0,0.1,1,1,0,13,76.9,1,0,0.0,0.0,0.0,1,2,2,0,2,2,0,2,1,0,0,0,13,72.0,46.0,2,1,5,16.7
Mateu Morey,MC,mallorca,valencia,0,4,0,0,0.0,0.0,0,0,0,1,0.0,0,0,0.0,0.0,0.0,2,1,0,0,0,0,0,0,0,0,0,0,1,3.0,0.0,0,0,0,0.0
Samu Costa,MC,mallorca,valencia,1,90,1,0,0.1,0.0,1,0,1,25,64.0,1,0,0.0,0.0,0.0,10,1,0,0,0,1,1,0,6,0,0,0,12,23.0,8.0,0,3,0,100.0
Manu Morlanes,MC,mallorca,valencia,1,57,0,0,0.0,0.0,0,0,0,22,95.5,0,0,0.0,0.0,0.0,1,0,0,0,0,1,1,0,0,0,0,0,7,32.0,3.0,0,0,0,0.0
Sergi Darder,MC,mallorca,valencia,0,33,0,0,0.0,0.0,0,0,0,7,57.1,0,0,0.0,0.0,0.0,2,1,1,0,1,1,1,0,1,1,0,0,6,26.0,4.0,0,0,0,0.0
Johan Mojica,DF,mallorca,valencia,1,90,0,0,0.0,0.0,0,0,0,31,74.2,0,0,0.0,0.0,0.0,4,6,4,0,2,1,1,0,8,0,0,0,12,61.0,26.0,1,0,0,0.0
Antonio Raillo,DF,mallorca,valencia,1,90,0,1,0.0,0.1,0,0,0,24,83.3,0,0,0.0,0.0,0.0,8,1,0,0,0,5,2,3,3,0,0,0,11,30.0,5.0,0,2,1,66.7
Martin Valjent,DF,mallorca,valencia,1,90,0,0,0.0,0.0,0,0,0,32,78.1,0,0,0.0,0.0,0.0,3,0,1,0,1,3,3,0,5,0,0,0,19,84.0,45.0,1,2,1,66.7
Pablo Maffeo,DF,mallorca,valencia,1,90,0,0,0.0,0.0,0,0,0,22,72.7,0,0,0.0,0.0,0.0,4,2,0,0,0,0,0,0,5,3,2,1,16,43.0,19.0,0,0,3,0.0
Leo Román,PT,mallorca,valencia,1,90,0,0,0.0,0.0,0,0,0,29,51.7,1,0,1.0,50.0,1.3,1,0,0,0,0,0,0,0,1,0,0,0,16,79.0,31.0,0,0,0,0.0
