player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct
Marcos Alonso,DF,celta,betis,1,90,0,0,0.0,0.0,1,1,0,83,86.7,1,0,0.0,0.0,0.0,1,3,3,0,1,3,0,3,2,0,0,0,58,282.0,163.0,0,4,2,66.7
Carlos Dominguez,DF,celta,betis,1,90,0,0,0.0,0.0,0,0,0,70,95.7,0,0,0.0,0.0,0.0,3,3,4,0,1,2,0,2,5,1,1,0,48,147.0,63.0,0,3,2,60.0
Javi Rodríguez,DF,celta,betis,1,90,1,0,1.1,0.0,2,0,2,78,91.0,0,0,0.0,0.0,0.0,13,4,5,0,1,4,3,1,6,0,0,0,60,218.0,120.0,1,2,0,100.0
Vicente Guaita,PT,celta,betis,1,90,0,0,0.0,0.0,0,0,0,30,76.7,0,0,2.0,60.0,2.0,5,0,0,0,0,0,0,0,2,0,0,0,20,60.0,38.0,0,0,0,0.0
Cédric Bakambu,DT,betis,celta,1,57,0,0,0.3,0.0,2,1,1,7,71.4,0,0,0.0,0.0,0.0,3,0,0,0,0,1,0,1,0,0,0,0,6,16.0,1.0,0,3,1,75.0
Vitor Roque,DT,betis,celta,0,33,0,0,0.0,0.1,1,1,0,5,100.0,1,0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,0,4,1,3,5,28.0,17.0,1,0,1,0.0
Jesus Rodríguez,DT,betis,celta,1,71,0,0,0.2,0.0,3,3,0,17,52.9,0,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,5,3,2,20,213.0,136.0,4,0,0,0.0
Abde Ezzalzouli,DT,betis,celta,0,19,0,0,0.0,0.1,1,1,0,16,75.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,4,1,1,13,118.0,83.0,6,0,0,0.0
Antony,DT,betis,celta,1,71,1,0,0.1,0.0,2,0,2,30,76.7,1,0,0.0,0.0,0.0,7,2,0,0,0,2,0,2,0,1,0,1,26,138.0,34.0,0,1,1,50.0
Giovani Lo Celso,DT,betis,celta,0,19,0,0,0.1,0.0,1,1,0,15,53.3,0,0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,1,0,1,11,53.0,19.0,0,0,1,0.0
Isco,MC,betis,celta,1,90,0,0,0.0,0.4,0,0,0,52,86.5,1,0,0.0,0.0,0.0,3,0,3,0,3,1,0,1,0,3,2,1,39,162.0,81.0,0,2,2,50.0
Marc Roca,MC,betis,celta,1,57,0,1,0.0,0.6,1,0,1,26,76.9,0,0,0.0,0.0,0.0,9,2,0,0,0,0,0,0,2,0,0,0,18,91.0,19.0,0,1,2,33.3
Sergi Altimira,MC,betis,celta,0,33,0,0,0.0,0.0,0,0,0,21,85.7,0,0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,1,2,0,2,17,70.0,37.0,1,0,0,0.0
Johnny Cardoso,MC,betis,celta,1,90,0,0,0.0,0.0,0,0,0,44,86.4,0,0,0.0,0.0,0.0,1,2,1,0,1,2,0,2,1,2,1,1,30,116.0,39.0,1,0,1,0.0
Romain Perraud,DF,betis,celta,1,45,0,0,0.0,0.0,0,0,0,20,75.0,1,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,3,1,1,0,16,98.0,46.0,1,0,0,0.0
Ricardo Rodríguez,DF,betis,celta,0,45,0,0,0.0,0.0,0,0,0,26,92.3,0,0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,2,0,0,0,16,50.0,24.0,0,0,0,0.0
Natan,DF,betis,celta,1,90,0,0,0.0,0.0,0,0,0,49,89.8,0,0,0.0,0.0,0.0,2,2,0,0,0,3,2,1,5,0,0,0,32,146.0,44.0,0,3,1,75.0
Diego Llorente,DF,betis,celta,1,90,1,0,0.6,0.0,1,0,1,64,79.7,1,0,0.0,0.0,0.0,10,3,3,0,0,2,2,0,8,0,0,0,52,267.0,134.0,0,4,1,80.0
Ángel Ortíz,DF,betis,celta,1,90,0,0,0.0,0.0,0,0,0,55,81.8,0,0,0.0,0.0,0.0,0,3,4,0,2,3,0,3,1,2,1,1,29,114.0,67.0,0,0,0,0.0
Adrián,PT,betis,celta,1,90,0,0,0.0,0.0,0,0,0,44,79.5,0,0,3.0,50.0,2.5,3,0,0,0,0,0,0,0,0,0,0,0,31,155.0,100.0,0,0,0,0.0
