player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct
Kylian Mbappé,DT,real madrid,alaves,1,90,1,0,0.4,0.1,5,3,2,21,71.4,0,0,0.0,0.0,0.0,11,2,0,0,0,0,0,0,0,5,3,2,16,135.0,67.0,3,0,0,0.0
Jude Bellingham,MC,real madrid,alaves,1,90,0,1,0.6,0.3,2,0,2,66,90.9,0,0,0.0,0.0,0.0,11,4,3,0,1,5,0,5,2,5,2,3,56,281.0,133.0,2,1,1,50.0
Aurélien Tchouaméni,MC,real madrid,alaves,1,90,0,0,0.0,0.0,0,0,0,45,82.2,0,0,0.0,0.0,0.0,4,1,3,0,3,2,0,2,2,0,0,0,26,145.0,94.0,0,3,1,75.0
Arda Güler,MC,real madrid,alaves,1,77,0,0,0.0,0.0,0,0,0,46,89.1,0,0,0.0,0.0,0.0,4,1,2,0,1,0,0,0,2,2,1,1,27,80.0,37.0,0,0,0,0.0
Gonzalo García,MC,real madrid,alaves,0,13,0,0,0.0,0.0,0,0,0,3,66.7,0,0,0.0,0.0,0.0,2,0,0,0,0,1,0,1,0,1,0,1,3,10.0,9.0,0,1,0,100.0
Rodrygo,MC,real madrid,alaves,1,82,1,0,0.7,0.0,3,2,1,33,87.9,0,0,0.0,0.0,0.0,10,1,3,0,2,0,0,0,3,1,1,0,23,181.0,74.0,1,0,0,0.0
Brahim Díaz,DT,real madrid,alaves,0,8,0,0,0.1,0.0,1,1,0,2,100.0,0,0,0.0,0.0,0.0,3,1,0,0,0,0,0,0,0,2,2,0,2,65.0,8.0,0,0,0,0.0
Victor Valdepeñas,DF,real madrid,alaves,1,77,0,0,0.0,0.0,0,0,0,41,87.8,0,0,0.0,0.0,0.0,0,5,4,0,1,1,0,1,2,1,1,0,23,83.0,49.0,1,0,0,0.0
Dean Huijsen,DF,real madrid,alaves,0,13,0,0,0.0,0.1,0,0,0,4,75.0,0,0,0.0,0.0,0.0,2,0,0,0,0,1,1,0,0,0,0,0,3,41.0,0.0,0,0,0,0.0
Antonio Rüdiger,DF,real madrid,alaves,1,90,0,0,0.0,0.0,0,0,0,57,86.0,0,0,0.0,0.0,0.0,4,2,1,0,0,0,0,0,4,0,0,0,44,297.0,169.0,2,2,2,50.0
Raúl Asencio,DF,real madrid,alaves,1,90,0,0,0.0,0.0,0,0,0,61,90.2,0,0,0.0,0.0,0.0,7,2,2,0,1,1,1,0,8,0,0,0,31,121.0,39.0,0,1,0,100.0
Federico Valverde,DF,real madrid,alaves,1,90,0,0,0.0,0.1,1,1,0,53,73.6,0,0,0.0,0.0,0.0,5,4,2,0,0,2,0,2,2,1,0,1,28,134.0,59.0,0,0,1,0.0
Thibaut Courtois,PT,real madrid,alaves,1,90,0,0,0.0,0.0,0,0,0,34,79.4,0,0,1.0,50.0,1.6,4,0,0,0,0,0,0,0,0,0,0,0,23,121.0,82.0,0,0,0,0.0
