player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct
Jorge Cabello,DF,levante,athletic,0,45,0,0,0.0,0.0,0,0,0,27,81.5,0,0,0.0,0.0,0.0,4,3,3,0,0,0,0,0,3,1,1,0,23,66.0,23.0,0,2,0,100.0
Jeremy Toljan,DF,levante,athletic,1,72,0,0,0.0,0.0,0,0,0,38,73.7,0,0,0.0,0.0,0.0,2,5,5,0,0,0,0,0,5,0,0,0,18,63.0,26.0,0,0,0,0.0
José Luis Morales,DF,levante,athletic,0,18,0,0,0.0,0.0,1,1,0,18,83.3,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,11,27.0,10.0,0,0,0,0.0
Mathew Ryan,PT,levante,athletic,1,90,0,0,0.0,0.0,0,0,0,42,69.0,0,0,2.0,33.3,1.8,4,0,0,0,0,0,0,0,2,0,0,0,30,243.0,141.0,0,1,0,100.0
Gorka Guruzeta,DT,athletic,levante,1,87,0,0,0.9,0.2,2,2,0,24,70.8,0,0,0.0,0.0,0.0,5,1,1,0,1,5,0,5,0,3,1,2,24,84.0,39.0,1,1,2,33.3
Urko Izeta,DT,athletic,levante,0,3,0,0,0.0,0.0,1,1,0,3,66.7,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,4,19.0,5.0,1,0,1,0.0
Nico Williams,DT,athletic,levante,1,80,1,0,0.8,0.9,3,2,1,30,60.0,0,0,0.0,0.0,0.0,15,1,1,0,1,2,0,2,1,8,3,5,33,230.0,162.0,8,0,0,0.0
Selton Sánchez,DT,athletic,levante,0,10,0,0,0.0,0.0,1,0,1,4,25.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,5,54.0,33.0,1,0,0,0.0
Roberto Navarro,DT,athletic,levante,1,61,1,0,0.9,0.0,2,1,1,18,66.7,0,0,0.0,0.0,0.0,12,0,0,0,0,0,0,0,2,1,0,1,17,31.0,13.0,0,0,3,0.0
Unai Gómez,DT,athletic,levante,0,29,0,0,0.0,0.0,0,0,0,6,50.0,0,0,0.0,0.0,0.0,2,1,1,0,0,1,0,1,0,0,0,0,6,11.0,1.0,0,0,1,0.0
Álex Berenguer,MC,athletic,levante,1,87,0,2,0.0,1.5,0,0,0,30,66.7,0,0,0.0,0.0,0.0,15,3,3,0,1,0,0,0,1,2,1,1,21,74.0,31.0,1,0,2,0.0
Nicolás Serrano,MC,athletic,levante,0,3,0,0,0.0,0.0,0,0,0,3,66.7,0,0,0.0,0.0,0.0,2,1,1,0,0,0,0,0,0,0,0,0,3,21.0,20.0,1,0,1,0.0
Alejandro Rego,MC,athletic,levante,1,90,0,0,0.0,0.1,0,0,0,35,85.7,0,0,0.0,0.0,0.0,7,2,1,0,0,1,0,1,0,2,0,2,26,76.0,37.0,0,0,2,0.0
Mikel Jauregizar,MC,athletic,levante,1,80,0,0,0.0,0.1,1,1,0,28,67.9,0,0,0.0,0.0,0.0,6,4,3,0,1,1,0,1,2,2,0,2,25,47.0,23.0,0,1,1,50.0
Mikel Vesga,MC,athletic,levante,0,10,0,0,0.0,0.0,0,0,0,8,87.5,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,5,5.0,2.0,0,0,0,0.0
Yuri Berchiche,DF,athletic,levante,1,90,0,0,0.0,0.1,1,1,0,42,83.3,1,0,0.0,0.0,0.0,9,2,1,0,0,0,0,0,7,0,0,0,21,58.0,26.0,1,3,2,60.0
Aitor Paredes,DF,athletic,levante,1,90,0,0,0.1,0.0,2,2,0,29,79.3,0,0,0.0,0.0,0.0,10,2,1,0,1,1,1,0,9,0,0,0,20,67.0,16.0,0,3,1,75.0
Daniel Vivian,DF,athletic,levante,1,90,0,0,0.0,0.0,0,0,0,33,63.6,1,0,0.0,0.0,0.0,9,3,1,0,0,2,1,1,9,1,1,0,24,81.0,11.0,0,1,2,33.3
Iñigo Lekue,DF,athletic,levante,1,90,0,0,0.1,0.0,1,1,0,39,69.2,0,0,0.0,0.0,0.0,7,4,2,0,0,1,0,1,1,2,0,2,14,139.0,96.0,3,0,1,0.0
Unai Simón,PT,athletic,levante,1,90,0,0,0.0,0.0,0,0,0,34,52.9,0,0,0.0,100.0,1.1,11,0,0,0,0,0,0,0,2,0,0,0,19,75.0,36.0,0,0,0,0.0
