player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct
Maroan Sannadi,DT,athletic,real sociedad,0,29,0,0,0.0,0.0,0,0,0,9,33.3,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,1,1,0,8,17.0,4.0,0,1,3,25.0
Álex Berenguer,DT,athletic,real sociedad,1,90,0,0,0.0,0.0,1,0,1,28,46.4,1,0,0.0,0.0,0.0,3,1,2,0,2,1,0,1,1,4,1,2,24,183.0,40.0,2,1,5,16.7
Iñaki Williams,DT,athletic,real sociedad,1,61,0,0,0.0,0.2,0,0,0,18,83.3,0,0,0.0,0.0,0.0,5,0,0,0,0,2,1,1,0,1,0,1,17,60.0,34.0,2,0,0,0.0
Álvaro djaló,DT,athletic,real sociedad,0,29,0,0,0.1,0.0,1,1,0,4,75.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,2,0,0,4,36.0,34.0,1,1,1,50.0
Unai Gómez,MC,athletic,real sociedad,1,81,0,0,0.0,0.0,0,0,0,13,69.2,0,0,0.0,0.0,0.0,6,1,0,0,0,3,0,3,3,0,0,0,11,74.0,19.0,0,2,3,40.0
Adama Boiro,DT,athletic,real sociedad,0,9,0,0,0.0,0.0,0,0,0,3,66.7,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,1,1,0,3,16.0,9.0,1,0,1,0.0
Iñigo Ruiz de Galarreta,MC,athletic,real sociedad,1,61,0,0,0.0,0.0,0,0,0,36,72.2,0,0,0.0,0.0,0.0,5,1,1,0,0,0,0,0,0,0,0,0,25,88.0,25.0,0,1,0,100.0
Mikel Jauregizar,MC,athletic,real sociedad,0,29,0,0,0.0,0.0,0,0,0,11,54.5,0,0,0.0,0.0,0.0,2,2,2,0,0,1,0,1,2,1,1,0,7,21.0,3.0,0,3,1,75.0
Beñat Prados,MC,athletic,real sociedad,1,73,0,0,0.0,0.0,0,0,0,27,81.5,0,0,0.0,0.0,0.0,8,4,4,0,1,1,0,1,0,3,2,0,17,50.0,14.0,0,0,1,0.0
Mikel Vesga,MC,athletic,real sociedad,0,17,0,0,0.0,0.0,0,0,0,9,88.9,0,0,0.0,0.0,0.0,2,0,0,0,0,1,0,1,0,1,1,0,7,47.0,24.0,0,0,1,0.0
Iñigo Lekue,DF,athletic,real sociedad,1,90,0,0,0.0,0.0,0,0,0,27,85.2,0,0,0.0,0.0,0.0,8,2,5,0,3,1,1,0,6,3,0,3,11,48.0,1.0,0,0,0,0.0
Aitor Paredes,DF,athletic,real sociedad,1,90,0,0,0.0,0.0,0,0,0,45,73.3,0,0,0.0,0.0,0.0,6,0,0,0,0,2,2,0,1,0,0,0,28,81.0,21.0,0,1,1,50.0
Daniel Vivian,DF,athletic,real sociedad,1,90,0,0,0.0,0.0,0,0,0,51,84.3,0,0,0.0,0.0,0.0,10,0,2,0,2,2,0,2,6,2,1,0,33,165.0,72.0,0,0,1,0.0
Andoni Gorosabel,DF,athletic,real sociedad,1,90,0,0,0.0,0.1,0,0,0,46,82.6,1,0,0.0,0.0,0.0,8,3,2,0,0,0,0,0,5,3,2,1,30,95.0,61.0,1,3,6,33.3
Unai Simón,PT,athletic,real sociedad,1,90,0,0,0.0,0.0,0,0,0,51,56.9,0,0,0.0,100.0,0.6,11,0,0,0,0,0,0,0,0,0,0,0,32,155.0,82.0,0,0,0,0.0
