player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct
Yangel Herrera,MC,girona,atletico madrid,1,90,0,0,0.0,0.0,1,1,0,50,84.0,0,0,0.0,0.0,0.0,3,0,1,0,1,1,0,1,1,1,1,0,43,178.0,62.0,0,1,0,100.0
Oriol Romeu,MC,girona,atletico madrid,1,58,0,0,0.0,0.0,1,1,0,38,89.5,1,0,0.0,0.0,0.0,-1,0,0,0,0,1,0,1,0,0,0,0,28,117.0,39.0,0,0,1,0.0
Jhon Solis,MC,girona,atletico madrid,0,32,0,0,0.0,0.0,0,0,0,36,91.7,0,0,0.0,0.0,0.0,2,0,0,0,0,1,0,1,1,1,1,0,30,192.0,91.0,0,0,1,0.0
Iván Martín,MC,girona,atletico madrid,1,57,0,0,0.0,0.0,0,0,0,27,77.8,0,0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,4,2,2,21,104.0,47.0,2,1,0,100.0
Portu,MC,girona,atletico madrid,0,33,0,0,0.0,0.0,0,0,0,12,91.7,0,0,0.0,0.0,0.0,2,2,1,0,0,0,0,0,0,0,0,0,7,34.0,13.0,0,0,0,0.0
Miguel Gutiérrez,DF,girona,atletico madrid,1,90,0,0,0.0,0.1,1,1,0,57,91.2,0,0,0.0,0.0,0.0,3,1,0,0,0,0,0,0,2,2,1,1,38,135.0,55.0,1,1,0,100.0
Daley Blind,DF,girona,atletico madrid,1,90,0,0,0.0,0.0,1,0,1,106,93.4,0,0,0.0,0.0,0.0,2,1,0,0,0,0,0,0,2,1,1,0,84,347.0,177.0,1,2,2,50.0
David López,DF,girona,atletico madrid,1,90,0,0,0.0,0.0,0,0,0,94,96.8,0,0,0.0,0.0,0.0,0,1,1,0,0,3,2,1,1,0,0,0,67,400.0,244.0,1,1,0,100.0
Arnau Martinez,DF,girona,atletico madrid,1,90,0,0,0.0,0.0,0,0,0,98,93.9,0,0,0.0,0.0,0.0,0,3,4,0,2,0,0,0,3,1,0,1,76,342.0,193.0,1,0,2,0.0
Paulo Gazzaniga,PT,girona,atletico madrid,1,90,0,0,0.0,0.0,0,0,0,19,89.5,1,0,3.0,50.0,1.4,1,0,0,0,0,0,0,0,0,0,0,0,15,41.0,27.0,0,0,0,0.0
