player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct,temporada,jornada,local
Ricardo Rodríguez,DF,betis,real sociedad,1,90,0,0,0.0,0.1,0,0,0,61,88.5,0,0,0.0,0.0,0.0,9,1,3,0,2,0,0,0,4,0,0,0,40,142.0,70.0,1,3,4,42.9,24_25,24,1
Diego Llorente,DF,betis,real sociedad,1,90,0,0,0.0,0.1,0,0,0,66,90.9,0,0,0.0,0.0,0.0,9,1,0,0,0,0,0,0,3,0,0,0,38,204.0,134.0,1,3,0,100.0,24_25,24,1
Marc Bartra,DF,betis,real sociedad,1,90,0,0,0.0,0.0,1,1,0,60,88.3,0,0,0.0,0.0,0.0,10,0,1,0,1,1,1,0,12,0,0,0,41,174.0,113.0,0,3,1,75.0,24_25,24,1
Ángel Ortíz,DF,betis,real sociedad,1,74,0,0,0.0,0.0,0,0,0,52,80.8,0,0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,3,1,1,0,30,160.0,98.0,2,1,2,33.3,24_25,24,1
Aitor Ruibal,DF,betis,real sociedad,0,16,0,0,0.0,0.0,0,0,0,18,88.9,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,11,55.0,32.0,2,0,0,0.0,24_25,24,1
Adrián,PT,betis,real sociedad,1,90,0,0,0.0,0.0,0,0,0,20,90.0,0,0,0.0,0.0,0.0,8,0,0,0,0,0,0,0,0,0,0,0,13,76.0,45.0,0,0,1,0.0,24_25,24,1
Mikel Oyarzabal,DT,real sociedad,betis,1,58,0,0,0.0,0.0,0,0,0,17,47.1,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,2,1,1,13,21.0,7.0,1,3,6,33.3,24_25,24,0
Pablo Marín,MC,real sociedad,betis,0,32,0,0,0.0,0.0,0,0,0,5,40.0,0,0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,1,1,0,5,11.0,3.0,0,1,3,25.0,24_25,24,0
Brais Méndez,DT,real sociedad,betis,1,24,0,0,0.0,0.0,0,0,0,16,75.0,0,0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,9,53.0,41.0,1,0,0,0.0,24_25,24,0
Aritz Elustondo,DF,real sociedad,betis,0,66,0,0,0.0,0.0,0,0,0,18,66.7,0,0,0.0,0.0,0.0,-1,2,3,0,1,1,1,0,2,0,0,0,8,26.0,7.0,0,0,1,0.0,24_25,24,0
Sergio Gómez,MC,real sociedad,betis,1,90,0,0,0.0,0.2,1,1,0,37,70.3,0,0,0.0,0.0,0.0,3,2,3,0,2,4,0,4,1,0,0,0,21,83.0,26.0,1,2,0,100.0,24_25,24,0
Luka Sučić,MC,real sociedad,betis,1,75,0,0,0.0,0.0,2,2,0,26,76.9,0,0,0.0,0.0,0.0,2,1,3,0,2,1,0,1,0,6,2,4,20,132.0,56.0,0,3,2,60.0,24_25,24,0
Arsen Zakharyan,MC,real sociedad,betis,0,15,0,0,0.0,0.0,0,0,0,1,100.0,0,0,0.0,0.0,0.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,24_25,24,0
Martín Zubimendi,MC,real sociedad,betis,1,90,0,0,0.0,0.0,0,0,0,36,69.4,0,0,0.0,0.0,0.0,1,1,2,0,2,2,1,1,3,1,0,1,22,90.0,43.0,0,1,1,50.0,24_25,24,0
Sheraldo Becker,MC,real sociedad,betis,1,74,0,0,0.0,0.0,0,0,0,14,50.0,0,1,0.0,0.0,0.0,-2,0,0,0,0,0,0,0,1,0,0,0,13,56.0,20.0,2,0,1,0.0,24_25,24,0
Aihen Muñoz,DF,real sociedad,betis,1,45,0,0,0.0,0.0,0,0,0,24,66.7,1,0,0.0,0.0,0.0,-2,1,1,0,0,1,1,0,1,0,0,0,9,17.0,6.0,0,0,0,0.0,24_25,24,0
Javi López,DF,real sociedad,betis,0,45,0,0,0.0,0.0,0,0,0,5,60.0,0,0,0.0,0.0,0.0,-1,0,0,0,0,2,0,2,1,0,0,0,1,14.0,0.0,0,1,0,100.0,24_25,24,0
Nayef Aguerd,DF,real sociedad,betis,1,90,0,0,0.1,0.0,1,1,0,31,67.7,0,0,0.0,0.0,0.0,2,1,1,0,0,2,2,0,10,2,1,0,23,112.0,75.0,0,5,3,62.5,24_25,24,0
Igor Zubeldia,DF,real sociedad,betis,1,19,0,0,0.0,0.0,0,0,0,11,100.0,0,1,0.0,0.0,0.0,-2,0,0,0,0,0,0,0,0,0,0,0,10,35.0,21.0,0,0,0,0.0,24_25,24,0
Jon Aramburu,DF,real sociedad,betis,1,58,0,0,0.0,0.0,0,0,0,16,87.5,1,0,0.0,0.0,0.0,0,3,3,0,0,2,1,1,3,1,0,1,11,27.0,2.0,0,1,2,33.3,24_25,24,0
Jon Martin,DF,real sociedad,betis,0,32,0,0,0.2,0.0,1,1,0,3,66.7,0,0,0.0,0.0,0.0,-1,0,0,0,0,2,2,0,1,0,0,0,0,0.0,0.0,0,2,1,66.7,24_25,24,0
Álex Remiro,PT,real sociedad,betis,1,90,0,0,0.0,0.0,0,0,0,38,31.6,0,0,3.0,62.5,2.4,9,0,0,0,0,0,0,0,0,0,0,0,22,138.0,104.0,0,0,0,0.0,24_25,24,0
