player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct,temporada,jornada,local
José Salinas,DF,espanyol,villarreal,1,90,0,0,0.0,0.1,0,0,0,63,85.7,0,0,0.0,0.0,0.0,2,2,1,0,0,2,1,1,2,3,2,0,47,168.0,88.0,2,0,0,0.0,25_26,12,1
Leandro Cabrera,DF,espanyol,villarreal,1,90,0,0,0.0,0.0,2,2,0,87,92.0,0,0,0.0,0.0,0.0,3,1,4,0,3,0,0,0,4,0,0,0,66,295.0,182.0,0,2,4,33.3,25_26,12,1
Fernando Calero,DF,espanyol,villarreal,1,90,0,0,0.0,0.0,0,0,0,104,94.2,0,0,0.0,0.0,0.0,2,0,0,0,0,3,1,2,1,2,0,2,76,428.0,270.0,1,3,1,75.0,25_26,12,1
Omar El Hilali,DF,espanyol,villarreal,1,81,0,0,0.0,0.0,0,0,0,81,97.5,0,0,0.0,0.0,0.0,5,0,1,0,1,1,1,0,3,0,0,0,56,293.0,172.0,3,0,1,0.0,25_26,12,1
Rubén,DF,espanyol,villarreal,0,9,0,0,0.0,0.0,0,0,0,12,75.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,1,0,0,0,7,40.0,27.0,1,0,1,0.0,25_26,12,1
Marko Dmitrović,PT,espanyol,villarreal,1,90,0,0,0.0,0.0,0,0,0,27,66.7,0,0,2.0,33.3,1.2,2,0,0,0,0,0,0,0,0,0,0,0,20,89.0,45.0,0,0,0,0.0,25_26,12,1
Tani Oluwaseyi,DT,villarreal,espanyol,1,73,0,0,0.0,0.0,0,0,0,8,62.5,0,0,0.0,0.0,0.0,4,0,0,0,0,0,0,0,0,1,0,1,9,48.0,15.0,0,2,1,66.7,25_26,12,0
Ayoze Pérez,DT,villarreal,espanyol,0,17,0,0,0.0,0.1,0,0,0,3,66.7,0,0,0.0,0.0,0.0,2,2,2,0,0,0,0,0,0,1,0,1,4,4.0,0.0,0,1,2,33.3,25_26,12,0
Gerard Moreno,DT,villarreal,espanyol,1,70,1,0,0.3,0.0,3,2,1,37,89.2,0,0,0.0,0.0,0.0,12,1,0,0,0,2,1,1,2,4,3,1,38,164.0,67.0,2,0,1,0.0,25_26,12,0
Nicolas Pépé,DT,villarreal,espanyol,0,20,0,0,0.1,0.0,1,1,0,6,66.7,0,0,0.0,0.0,0.0,2,0,1,0,1,0,0,0,1,1,1,0,5,119.0,110.0,4,0,0,0.0,25_26,12,0
Alberto Moleiro,MC,villarreal,espanyol,1,82,1,0,1.0,0.0,2,0,2,23,65.2,0,0,0.0,0.0,0.0,13,0,1,0,1,1,1,0,1,4,1,2,17,60.0,38.0,0,0,1,0.0,25_26,12,0
Sergi Cardona,DF,villarreal,espanyol,0,8,0,0,0.0,0.0,0,0,0,3,33.3,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,2,2.0,0.0,0,0,2,0.0,25_26,12,0
Thomas Partey,MC,villarreal,espanyol,1,90,0,0,0.1,0.0,1,1,0,47,87.2,0,0,0.0,0.0,0.0,7,3,2,0,1,0,0,0,3,0,0,0,40,198.0,155.0,2,4,0,100.0,25_26,12,0
Santi Comesaña,MC,villarreal,espanyol,1,73,0,1,0.1,0.0,1,1,0,49,79.6,0,0,0.0,0.0,0.0,9,1,1,0,1,2,0,2,2,1,1,0,31,138.0,82.0,1,1,0,100.0,25_26,12,0
Pape Gueye,MC,villarreal,espanyol,0,17,0,0,0.0,0.0,0,0,0,4,50.0,0,0,0.0,0.0,0.0,3,1,1,0,0,1,1,0,3,1,1,0,3,11.0,6.0,0,0,1,0.0,25_26,12,0
Tajon Buchanan,MC,villarreal,espanyol,1,82,0,0,0.0,0.4,1,1,0,26,84.6,1,0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,1,1,0,26,149.0,74.0,2,0,0,0.0,25_26,12,0
Ilias Akhomach,MC,villarreal,espanyol,0,8,0,0,0.0,0.0,0,0,0,2,50.0,0,0,0.0,0.0,0.0,1,2,1,0,0,0,0,0,0,2,0,2,5,34.0,25.0,0,0,0,0.0,25_26,12,0
Alfonso Pedraza,DF,villarreal,espanyol,1,90,0,0,0.0,0.3,0,0,0,42,76.2,0,0,0.0,0.0,0.0,8,6,3,0,0,1,1,0,3,2,2,0,33,193.0,106.0,3,0,1,0.0,25_26,12,0
Renato Veiga,DF,villarreal,espanyol,1,90,0,0,0.0,0.0,0,0,0,70,94.3,0,0,0.0,0.0,0.0,12,1,1,0,0,1,0,1,11,0,0,0,60,256.0,170.0,0,1,1,50.0,25_26,12,0
Rafa Marín,DF,villarreal,espanyol,1,90,0,0,0.0,0.0,0,0,0,84,95.2,0,0,0.0,0.0,0.0,10,0,0,0,0,2,2,0,8,0,0,0,74,223.0,120.0,0,4,1,80.0,25_26,12,0
Pau Navarro,DF,villarreal,espanyol,1,90,0,0,0.0,0.0,0,0,0,77,89.6,1,0,0.0,0.0,0.0,5,1,4,0,3,2,1,1,7,1,1,0,57,175.0,87.0,1,1,1,50.0,25_26,12,0
Luiz Lúcio Reis Júnior,PT,villarreal,espanyol,1,90,0,0,0.0,0.0,0,0,0,36,75.0,0,0,0.0,100.0,0.6,14,0,0,0,0,0,0,0,2,0,0,0,26,180.0,117.0,0,1,0,100.0,25_26,12,0
