player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct,temporada,jornada,fecha_partido,local,roles,rank_porterias_cero,rank_save_pct,score_porterias_cero,score_save_pct,posicion_equipo,pj,pg,pe,pp,gf,gc,dg,pts,racha5partidos,posicion_rival,pj_rival,pg_rival,pe_rival,pp_rival,gf_rival,gc_rival,dg_rival,pts_rival,racha5partidos_rival,Date,home,away,p_home,p_draw,p_away,p_over25,ah_line,HS,AS,HST,AST,p_win_propio,p_loss_propio,p_draw_match,p_over25_match,ah_line_match,shots_propio,shots_rival,shots_on_target_propio,shots_on_target_rival,target_pf_next,pf_last3_mean,min_last3_mean,goles_last3_sum,xg_team,xg_rival,gf_last5_mean_team,gc_last5_mean_team,goal_diff_last5_team,xg_last5_mean_team,xg_contra_last5_mean_team,gf_last5_mean_rival,gc_last5_mean_rival,goal_diff_last5_rival,xg_last5_mean_rival,xg_contra_last5_mean_rival,pts_diff,gf_diff,gc_diff,is_top4_propio,is_top4_rival,is_bottom3_propio,is_bottom3_rival,pf_last5_std,gc_last5_std,psxg_last5_std,min_last5_sum,psxg_last5_sum,gc_last5_sum,psxg_per90_last5,gc_per90_last5,ataque_top_rival,defensa_floja_propia,ataque_top_y_defensa_floja
Álex Remiro,PT,real sociedad,betis,1,90,0,0,0.0,0.0,0,0,0,38,31.6,0,0,3.0,62.5,2.4,9,0,0,0,0,0,0,0,0,0,0,0,22,138.0,104.0,0,0,0,0.0,24_25,24,,0,"[{'minutos': [7, 3240.0]}, {'porterias_cero': [2, 13.0]}, {'paradas': [8, 86.0]}]",2.0,,0.8888888888888888,,10,24,9,4,11,20,23,-3,31,LLLWL,8,24,8,8,8,30,31,-1,32,LWDLW,2024-12-01,real sociedad,betis,0.5334821428571429,0.26674107142857145,0.19977678571428573,0.42820512820512824,-0.75,2.0,7.0,1.0,2.0,0.19977678571428573,0.5334821428571429,0.26674107142857145,0.42820512820512824,-0.75,7.0,2.0,2.0,1.0,12.0,2.0,90.0,0.0,0.0,0.0,17.8,16.6,1.1999999999999993,0.0,0.0,23.6,26.8,-3.1999999999999993,0.0,0.0,-1,-10,-8,0,0,0,0,5.128352561983234,1.140175425099138,0.25099800796022265,450.0,4.8,7.0,0.96,1.4,1,0,0
Álex Remiro,PT,real sociedad,leganes,1,90,0,0,0.0,0.0,0,0,0,36,69.4,0,0,0.0,100.0,0.6,12,0,0,0,0,0,0,0,1,0,0,0,21,69.0,17.0,0,1,0,100.0,24_25,25,,1,"[{'minutos': [7, 3240.0]}, {'porterias_cero': [2, 13.0]}, {'paradas': [8, 86.0]}]",2.0,,0.8888888888888888,,9,25,10,4,11,23,23,0,34,LLWLW,16,25,5,9,11,22,38,-16,24,DLLDL,2025-02-23,real sociedad,leganes,0.6137022713504873,0.2509864170430753,0.13531131160643745,0.38902743142144636,-1.0,12.0,8.0,5.0,2.0,0.6137022713504873,0.13531131160643745,0.2509864170430753,0.38902743142144636,-1.0,12.0,8.0,5.0,2.0,1.0,5.333333333333333,90.0,0.0,0.0,0.0,18.4,18.6,-0.20000000000000284,0.0,0.0,19.6,31.0,-11.399999999999999,0.0,0.0,10,1,-15,0,0,0,0,3.5637059362410923,1.0,0.6685805860178707,450.0,6.4,10.0,1.28,2.0,1,0,0
Álex Remiro,PT,real sociedad,barcelona,1,90,0,0,0.0,0.0,0,0,0,49,59.2,0,0,4.0,60.0,2.7,1,0,0,0,0,0,0,0,0,0,0,0,28,150.0,91.0,0,0,0,0.0,24_25,26,,0,"[{'minutos': [7, 3240.0]}, {'porterias_cero': [2, 13.0]}, {'paradas': [8, 86.0]}]",2.0,,0.8888888888888888,,9,26,10,4,12,23,27,-4,34,LWLWL,1,26,18,3,5,71,25,46,57,WWWWW,2024-11-10,real sociedad,barcelona,0.20056488949713186,0.23236176222228694,0.5670733482805811,0.5877862595419847,0.75,14.0,11.0,6.0,0.0,0.5670733482805811,0.20056488949713186,0.23236176222228694,0.5877862595419847,0.75,11.0,14.0,0.0,6.0,4.0,8.333333333333334,90.0,0.0,0.0,0.0,19.6,20.4,-0.7999999999999972,0.0,0.0,63.0,24.6,38.4,0.0,0.0,-23,-48,2,0,1,0,0,5.128352561983234,1.3038404810405297,0.7224956747275374,450.0,6.1000000000000005,9.0,1.22,1.8,1,0,0
Álex Remiro,PT,real sociedad,rayo vallecano,1,90,0,0,0.0,0.0,0,0,0,38,68.4,0,0,2.0,60.0,0.8,4,0,0,0,0,0,0,0,2,0,0,0,22,135.0,89.0,0,0,0,0.0,24_25,28,,0,"[{'minutos': [7, 3240.0]}, {'porterias_cero': [2, 13.0]}, {'paradas': [8, 86.0]}]",2.0,,0.8888888888888888,,12,28,10,5,13,25,30,-5,35,LWLLD,9,28,9,10,9,31,31,0,37,LLDLD,2024-08-18,real sociedad,rayo vallecano,0.6006176652254478,0.2553428042001235,0.14403953057442867,0.40759493670886077,-1.0,11.0,12.0,5.0,5.0,0.14403953057442867,0.6006176652254478,0.2553428042001235,0.40759493670886077,-1.0,12.0,11.0,5.0,5.0,7.0,7.333333333333333,90.0,0.0,0.0,0.0,21.8,24.2,-2.3999999999999986,0.0,0.0,27.6,26.2,1.4000000000000021,0.0,0.0,-2,-6,-1,0,0,0,0,4.54972526643093,1.5811388300841898,0.988433103452125,450.0,7.4,10.0,1.48,2.0,1,0,0
Álex Remiro,PT,real sociedad,valladolid,1,90,0,0,0.0,0.0,0,0,0,26,76.9,0,0,1.0,80.0,1.0,7,0,0,0,0,0,0,0,1,0,0,0,19,94.0,62.0,0,0,0,0.0,24_25,29,,1,"[{'minutos': [7, 3240.0]}, {'porterias_cero': [2, 13.0]}, {'paradas': [8, 86.0]}]",2.0,,0.8888888888888888,,10,29,11,5,13,27,31,-4,38,WLLDW,20,29,4,4,21,19,65,-46,16,LDLLL,2025-03-29,real sociedad,valladolid,0.7110721840389296,0.19809495355762283,0.09083286240344764,0.4647519582245431,-1.25,12.0,12.0,2.0,5.0,0.7110721840389296,0.09083286240344764,0.19809495355762283,0.4647519582245431,-1.25,12.0,12.0,2.0,5.0,8.0,5.666666666666667,90.0,0.0,0.0,0.0,22.8,26.2,-3.3999999999999986,0.0,0.0,16.8,59.2,-42.400000000000006,0.0,0.0,22,8,-34,0,0,0,1,4.415880433163924,1.5811388300841898,1.0039920318408901,450.0,7.3,10.0,1.46,2.0,1,0,0
Álex Remiro,PT,real sociedad,las palmas,1,90,0,0,0.0,0.0,0,0,0,42,69.0,0,0,1.0,80.0,1.8,8,1,1,0,0,0,0,0,0,0,0,0,21,141.0,41.0,0,0,0,0.0,24_25,30,,0,"[{'minutos': [7, 3240.0]}, {'porterias_cero': [2, 13.0]}, {'paradas': [8, 86.0]}]",2.0,,0.8888888888888888,,8,30,12,5,13,30,32,-2,41,LLDWW,19,30,6,8,16,34,51,-17,26,DLDDL,2024-12-15,real sociedad,las palmas,0.6686511212682607,0.22029804923455457,0.1110508294971848,0.4430051813471503,-1.25,15.0,9.0,4.0,3.0,0.1110508294971848,0.6686511212682607,0.22029804923455457,0.4430051813471503,-1.25,9.0,15.0,3.0,4.0,1.0,4.0,90.0,0.0,0.0,0.0,24.2,27.8,-3.6000000000000014,0.0,0.0,30.8,45.4,-14.599999999999998,0.0,0.0,15,-4,-19,0,0,0,1,4.277849927241488,1.5811388300841898,0.9746794344808959,450.0,7.5,10.0,1.5,2.0,1,0,0
Álex Remiro,PT,real sociedad,mallorca,1,90,0,0,0.0,0.0,0,0,0,16,75.0,0,0,2.0,33.3,0.2,1,0,0,0,0,0,0,0,0,0,0,0,8,58.0,41.0,0,0,0,0.0,24_25,31,,1,"[{'minutos': [7, 3240.0]}, {'porterias_cero': [2, 13.0]}, {'paradas': [8, 86.0]}]",2.0,,0.8888888888888888,,9,31,12,5,14,30,34,-4,41,LDWWL,8,31,12,7,12,31,37,-6,43,DWLLW,2025-04-12,real sociedad,mallorca,0.540718030694351,0.28239279941307344,0.17688916989257578,0.37192118226600984,-0.75,15.0,7.0,4.0,3.0,0.540718030694351,0.17688916989257578,0.28239279941307344,0.37192118226600984,-0.75,15.0,7.0,4.0,3.0,3.0,6.333333333333333,90.0,0.0,0.0,0.0,25.6,29.6,-4.0,0.0,0.0,27.2,34.2,-7.0000000000000036,0.0,0.0,-2,-1,-3,0,0,0,0,4.159326868617084,1.51657508881031,0.8671793355471515,450.0,6.9,8.0,1.38,1.6,1,0,0
Álex Remiro,PT,real sociedad,villarreal,1,90,0,0,0.0,0.0,0,0,0,44,61.4,0,0,2.0,60.0,2.0,3,0,0,0,0,0,0,0,2,0,0,0,24,115.0,43.0,0,1,0,100.0,24_25,32,,0,"[{'minutos': [7, 3240.0]}, {'porterias_cero': [2, 13.0]}, {'paradas': [8, 86.0]}]",2.0,,0.8888888888888888,,9,32,12,6,14,32,36,-4,42,DWWLD,5,32,15,10,7,56,42,14,55,LWDWD,2025-01-13,real sociedad,villarreal,0.48960297138355047,0.2729395874954275,0.23745744112102193,0.4712041884816754,-0.5,6.0,15.0,3.0,5.0,0.23745744112102193,0.48960297138355047,0.2729395874954275,0.4712041884816754,-0.5,15.0,6.0,5.0,3.0,4.0,5.333333333333333,90.0,0.0,0.0,0.0,27.0,31.0,-4.0,0.0,0.0,51.4,38.4,13.0,0.0,0.0,-13,-24,-6,0,0,0,0,3.271085446759226,1.224744871391589,0.9695359714832655,450.0,6.5,10.0,1.3,2.0,1,0,0
Álex Remiro,PT,real sociedad,alaves,1,90,0,0,0.0,0.0,0,0,0,35,77.1,0,0,1.0,0.0,0.3,4,0,0,0,0,0,0,0,0,0,0,0,22,73.0,38.0,0,0,0,0.0,24_25,33,,0,"[{'minutos': [7, 3240.0]}, {'porterias_cero': [2, 13.0]}, {'paradas': [8, 86.0]}]",2.0,,0.8888888888888888,,10,33,12,6,15,32,37,-5,42,WWLDL,17,33,8,10,15,35,46,-11,34,LWLDW,2024-08-28,real sociedad,alaves,0.5611095783903087,0.2687667728424168,0.17012364876727445,0.38461538461538464,-0.75,8.0,12.0,1.0,5.0,0.17012364876727445,0.5611095783903087,0.2687667728424168,0.38461538461538464,-0.75,12.0,8.0,5.0,1.0,13.0,4.0,90.0,0.0,0.0,0.0,28.8,32.6,-3.8000000000000007,0.0,0.0,32.8,44.2,-11.400000000000006,0.0,0.0,8,-3,-9,0,0,0,0,2.880972058177587,0.5477225575051659,0.7402702209328694,450.0,5.800000000000001,8.0,1.1600000000000001,1.6,1,0,0
Álex Remiro,PT,real sociedad,athletic,1,90,0,0,0.0,0.0,0,0,0,61,88.5,0,0,0.0,100.0,0.0,13,0,0,0,0,0,0,0,2,0,0,0,43,230.0,125.0,0,0,0,0.0,24_25,34,,1,"[{'minutos': [7, 3240.0]}, {'porterias_cero': [2, 13.0]}, {'paradas': [8, 86.0]}]",2.0,,0.8888888888888888,,11,34,12,7,15,32,37,-5,43,WLDLD,4,34,16,13,5,50,26,24,61,DWLWD,2025-05-04,real sociedad,athletic,0.38474498391790474,0.30264971664879764,0.3126052994332976,0.37192118226600984,-0.25,12.0,3.0,3.0,1.0,0.38474498391790474,0.3126052994332976,0.30264971664879764,0.37192118226600984,-0.25,12.0,3.0,3.0,1.0,1.0,2.6666666666666665,90.0,0.0,0.0,0.0,30.2,34.0,-3.8000000000000007,0.0,0.0,48.0,25.0,23.0,0.0,0.0,-18,-18,11,0,1,0,0,2.880972058177587,0.5477225575051659,0.8294576541331086,450.0,5.300000000000001,7.0,1.06,1.4,1,0,0
Álex Remiro,PT,real sociedad,atletico madrid,1,90,0,0,0.0,0.0,0,0,0,32,84.4,0,0,4.0,42.9,3.3,1,0,0,0,0,0,0,0,0,0,0,0,19,124.0,82.0,0,0,0,0.0,24_25,35,,0,"[{'minutos': [7, 3240.0]}, {'porterias_cero': [2, 13.0]}, {'paradas': [8, 86.0]}]",2.0,,0.8888888888888888,,12,35,12,7,16,32,41,-9,43,LDLDL,3,35,20,10,5,60,27,33,70,WLWDW,2024-10-06,real sociedad,atletico madrid,0.2893536106857439,0.3030887504334849,0.4075576388807712,0.39348370927318294,0.25,16.0,4.0,8.0,1.0,0.4075576388807712,0.2893536106857439,0.3030887504334849,0.39348370927318294,0.25,4.0,16.0,1.0,8.0,4.0,6.666666666666667,90.0,0.0,0.0,0.0,31.2,35.2,-4.0000000000000036,0.0,0.0,53.4,26.2,27.2,0.0,0.0,-27,-28,14,0,1,0,0,4.764451699828639,0.8366600265340753,0.9581231653602785,450.0,4.300000000000001,6.0,0.8600000000000001,1.2,1,1,1
Álex Remiro,PT,real sociedad,celta,1,90,0,0,0.0,0.0,0,0,0,36,77.8,0,0,1.0,50.0,0.6,4,0,0,0,0,0,0,0,0,0,0,0,24,123.0,38.0,0,0,0,0.0,24_25,36,,1,"[{'minutos': [7, 3240.0]}, {'porterias_cero': [2, 13.0]}, {'paradas': [8, 86.0]}]",2.0,,0.8888888888888888,,12,36,12,7,17,32,42,-10,43,DLDLL,7,36,15,7,14,56,54,2,52,LWLWW,2025-05-13,real sociedad,celta,0.40429019718045994,0.28860474919207535,0.30710505362746476,0.47135416666666663,-0.25,15.0,6.0,5.0,2.0,0.40429019718045994,0.30710505362746476,0.28860474919207535,0.47135416666666663,-0.25,15.0,6.0,5.0,2.0,4.0,6.0,90.0,0.0,0.0,0.0,31.6,37.0,-5.399999999999999,0.0,0.0,49.6,49.8,-0.19999999999999574,0.0,0.0,-9,-24,-12,0,0,0,0,4.979959839195494,1.4832396974191326,1.4397916515940765,450.0,5.8,9.0,1.16,1.8,1,1,1
Álex Remiro,PT,real sociedad,girona,1,90,0,0,0.0,0.0,0,0,0,41,82.9,0,0,2.0,60.0,2.6,4,0,0,0,0,0,0,0,1,0,0,0,28,107.0,21.0,0,0,0,0.0,24_25,37,,1,"[{'minutos': [7, 3240.0]}, {'porterias_cero': [2, 13.0]}, {'paradas': [8, 86.0]}]",2.0,,0.8888888888888888,,11,37,13,7,17,35,44,-9,46,LDLLW,15,37,11,8,18,44,56,-12,41,DWLWL,2025-05-18,real sociedad,girona,0.4463234635035406,0.3086587588514745,0.24501777764498492,0.45052083333333337,-0.25,15.0,9.0,9.0,5.0,0.4463234635035406,0.24501777764498492,0.3086587588514745,0.45052083333333337,-0.25,15.0,9.0,9.0,5.0,,6.0,90.0,0.0,0.0,0.0,32.0,38.6,-6.600000000000001,0.0,0.0,40.6,52.2,-11.600000000000001,0.0,0.0,5,-9,-12,0,0,0,0,4.636809247747852,1.51657508881031,1.383112432161608,450.0,6.199999999999999,8.0,1.2399999999999998,1.6,1,1,1
Álex Remiro,PT,real sociedad,valencia,1,90,0,0,0.0,0.1,0,0,0,30,83.3,0,0,1.0,50.0,0.5,5,0,0,0,0,0,0,0,0,0,0,0,17,79.0,55.0,0,0,0,0.0,25_26,1,,0,"[{'minutos': [5, 1530.0]}]",,,,,11,1,0,1,0,1,1,0,1,D,10,1,0,1,0,1,1,0,1,D,2025-08-16,valencia,real sociedad,0.36859947736422066,0.3252348329684299,0.3061656896673494,0.33812949640287776,0.0,18.0,13.0,2.0,3.0,0.3061656896673494,0.36859947736422066,0.3252348329684299,0.33812949640287776,0.0,13.0,18.0,3.0,2.0,2.0,,,,0.0,0.0,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,0,0,0
Álex Remiro,PT,real sociedad,espanyol,1,90,0,0,0.0,0.0,0,0,0,24,87.5,0,0,2.0,66.7,1.7,2,0,0,0,0,0,0,0,0,0,0,0,16,87.0,42.0,0,0,0,0.0,25_26,2,,1,"[{'minutos': [5, 1530.0]}]",,,,,11,2,0,2,0,3,3,0,2,DD,6,2,1,1,0,4,3,1,4,WD,2025-08-24,real sociedad,espanyol,0.5188332407281099,0.27701715802887283,0.20414960124301718,0.41298701298701296,-0.5,15.0,14.0,7.0,3.0,0.5188332407281099,0.20414960124301718,0.27701715802887283,0.41298701298701296,-0.5,15.0,14.0,7.0,3.0,3.0,5.0,90.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,-2,-1,0,0,0,0,0,,,,90.0,0.5,1.0,,,1,0,0
Álex Remiro,PT,real sociedad,oviedo,1,90,0,0,0.0,0.0,0,0,0,39,82.1,0,0,1.0,0.0,0.8,3,0,0,0,0,0,0,0,0,0,0,0,27,131.0,87.0,0,0,0,0.0,25_26,3,,0,"[{'minutos': [5, 1530.0]}]",,,,,15,3,0,2,1,3,4,-1,2,DDL,14,3,1,0,2,1,5,-4,3,LLW,2025-08-30,oviedo,real sociedad,0.27207858911134636,0.3045524852310877,0.4233689256575659,0.3838383838383838,0.25,8.0,18.0,1.0,6.0,0.4233689256575659,0.27207858911134636,0.3045524852310877,0.3838383838383838,0.25,18.0,8.0,6.0,1.0,5.0,3.5,90.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,3.5,-3.5,0.0,0.0,-1,2,-1,0,0,0,0,2.1213203435596424,0.7071067811865476,0.8485281374238569,180.0,2.2,3.0,1.1,1.5,1,0,0
Álex Remiro,PT,real sociedad,real madrid,1,90,0,0,0.0,0.0,0,0,0,29,86.2,0,0,2.0,66.7,2.4,5,0,0,0,0,0,0,0,0,0,0,0,18,58.0,32.0,0,0,0,0.0,25_26,4,,1,"[{'minutos': [5, 1530.0]}]",,,,,17,4,0,2,2,4,6,-2,2,DDLL,1,4,4,0,0,8,2,6,12,WWWW,2025-09-13,real sociedad,real madrid,0.17982766617033222,0.22640173798423124,0.5937705958454366,0.5411140583554377,1.0,23.0,16.0,4.0,6.0,0.17982766617033222,0.5937705958454366,0.22640173798423124,0.5411140583554377,1.0,23.0,16.0,4.0,6.0,2.0,3.3333333333333335,90.0,0.0,0.0,0.0,2.3333333333333335,2.6666666666666665,-0.33333333333333304,0.0,0.0,3.6666666666666665,0.3333333333333333,3.333333333333333,0.0,0.0,-10,-4,4,0,1,0,0,1.5275252316519468,0.5773502691896257,0.6244997998398397,270.0,3.0,4.0,1.0,1.3333333333333333,1,0,0
Álex Remiro,PT,real sociedad,betis,1,90,0,0,0.0,0.0,0,0,0,38,76.3,0,0,3.0,50.0,3.1,2,0,0,0,0,0,0,0,1,0,0,0,25,127.0,109.0,0,0,0,0.0,25_26,5,,0,"[{'minutos': [5, 1530.0]}]",,,,,18,5,0,2,3,5,9,-4,2,DDLLL,8,5,2,2,1,8,6,2,8,DWLDW,2025-09-19,betis,real sociedad,0.48923539088763324,0.2622845290036478,0.24848008010871894,0.5278514588859416,-0.5,21.0,11.0,6.0,5.0,0.24848008010871894,0.48923539088763324,0.2622845290036478,0.5278514588859416,-0.5,11.0,21.0,5.0,6.0,10.0,3.3333333333333335,90.0,0.0,0.0,0.0,2.75,3.5,-0.75,0.0,0.0,2.8,2.6,0.19999999999999973,0.0,0.0,-6,-3,3,0,0,1,0,1.5,0.5773502691896257,0.8660254037844386,360.0,5.4,6.0,1.35,1.5,1,0,0
Álex Remiro,PT,real sociedad,mallorca,1,90,0,0,0.0,0.0,0,0,0,35,77.1,0,0,0.0,100.0,0.2,10,0,0,0,0,0,0,0,0,0,0,0,24,109.0,75.0,0,0,0,0.0,25_26,6,,1,"[{'minutos': [5, 1530.0]}]",,,,,16,6,1,2,3,6,9,-3,5,DLLLW,19,6,0,2,4,5,11,-6,2,DLLDL,2025-09-24,real sociedad,mallorca,0.5278278507463648,0.2707197286063018,0.2014524206473333,0.44327176781002636,-0.75,17.0,7.0,4.0,3.0,0.5278278507463648,0.2014524206473333,0.2707197286063018,0.44327176781002636,-0.75,17.0,7.0,4.0,3.0,9.0,3.3333333333333335,90.0,0.0,0.0,0.0,3.2,4.6,-1.3999999999999995,0.0,0.0,2.4,6.4,-4.0,0.0,0.0,3,1,-2,0,0,0,1,1.51657508881031,0.8366600265340756,1.08397416943394,450.0,8.5,9.0,1.7,1.8,1,0,0
Álex Remiro,PT,real sociedad,barcelona,1,90,0,0,0.0,0.0,0,0,0,39,53.8,0,0,2.0,77.8,1.5,9,1,1,0,0,0,0,0,3,0,0,0,24,142.0,98.0,0,0,0,0.0,25_26,7,,0,"[{'minutos': [5, 1530.0]}]",,,,,18,7,1,2,4,7,11,-4,5,LLLWL,1,7,6,1,0,21,5,16,19,DWWWW,2025-09-28,barcelona,real sociedad,0.7417625044139402,0.16021060894654832,0.09802688663951137,0.7133479212253829,-1.75,22.0,7.0,12.0,2.0,0.09802688663951137,0.7417625044139402,0.16021060894654832,0.7133479212253829,-1.75,7.0,22.0,2.0,12.0,6.0,5.666666666666667,90.0,0.0,0.0,0.0,4.2,6.2,-2.0,0.0,0.0,12.2,3.0,9.2,0.0,0.0,-14,-14,6,0,1,1,0,3.361547262794322,1.140175425099138,1.171750826754562,450.0,8.2,8.0,1.6399999999999997,1.6,1,0,0
Álex Remiro,PT,real sociedad,rayo vallecano,1,90,0,0,0.0,0.0,0,0,0,45,82.2,0,0,1.0,50.0,0.6,6,0,0,0,0,0,0,0,1,0,0,0,34,192.0,112.0,0,0,0,0.0,25_26,8,,1,"[{'minutos': [5, 1530.0]}]",,,,,19,8,1,2,5,7,12,-5,5,LLWLL,14,8,2,2,4,8,10,-2,8,LDLLW,2025-10-05,real sociedad,rayo vallecano,0.4589211491208598,0.2802991449720222,0.26077970590711813,0.44708994708994704,-0.5,10.0,7.0,3.0,2.0,0.4589211491208598,0.26077970590711813,0.2802991449720222,0.44708994708994704,-0.5,10.0,7.0,3.0,2.0,5.0,7.0,90.0,0.0,0.0,0.0,5.0,7.8,-2.8,0.0,0.0,5.4,6.6,-1.1999999999999993,0.0,0.0,-3,-1,2,0,0,1,0,3.5637059362410923,1.140175425099138,1.1726039399558572,450.0,8.0,8.0,1.6,1.6,1,0,0
Álex Remiro,PT,real sociedad,celta,1,90,0,0,0.0,0.0,0,0,0,27,88.9,0,0,1.0,0.0,0.7,5,0,0,0,0,0,0,0,1,0,0,0,19,76.0,24.0,0,0,0,0.0,25_26,9,,0,"[{'minutos': [5, 1530.0]}]",,,,,18,9,1,3,5,8,13,-5,6,LWLLD,17,9,0,7,2,8,11,-3,7,DDLDD,2025-10-19,celta,real sociedad,0.4469139824986036,0.281837646620741,0.2712483708806554,0.4880000000000001,-0.25,4.0,17.0,1.0,7.0,0.2712483708806554,0.4469139824986036,0.281837646620741,0.4880000000000001,-0.25,17.0,4.0,7.0,1.0,4.0,8.333333333333334,90.0,0.0,0.0,0.0,5.8,9.4,-3.6000000000000005,0.0,0.0,5.0,7.4,-2.4000000000000004,0.0,0.0,-1,0,2,0,0,1,0,3.2093613071762426,1.140175425099138,1.209545369136685,450.0,7.8,8.0,1.56,1.6,1,0,0
Álex Remiro,PT,real sociedad,sevilla,1,90,0,0,0.0,0.0,0,0,0,42,66.7,0,0,1.0,0.0,0.5,4,0,0,0,0,0,0,0,0,0,0,0,31,155.0,92.0,0,1,0,100.0,25_26,10,,1,"[{'minutos': [5, 1530.0]}]",,,,,17,10,2,3,5,10,14,-4,9,WLLDW,11,10,4,1,5,17,16,1,13,LWWLL,2025-10-24,real sociedad,sevilla,0.47524427472563546,0.27653102535205104,0.24822469992231355,0.48670212765957455,-0.5,5.0,6.0,3.0,1.0,0.47524427472563546,0.24822469992231355,0.27653102535205104,0.48670212765957455,-0.5,5.0,6.0,3.0,1.0,4.0,6.666666666666667,90.0,0.0,0.0,0.0,6.6,10.8,-4.200000000000001,0.0,0.0,12.2,10.6,1.5999999999999996,0.0,0.0,-4,-7,-2,0,0,0,0,3.2093613071762426,1.140175425099138,1.1519548602267364,450.0,6.1000000000000005,7.0,1.22,1.4,1,0,0
Álex Remiro,PT,real sociedad,athletic,1,90,0,0,0.0,0.0,0,0,0,54,75.9,0,0,2.0,50.0,0.9,4,0,0,0,0,0,0,0,1,0,0,0,40,181.0,87.0,0,0,0,0.0,25_26,11,,1,"[{'minutos': [5, 1530.0]}]",,,,,14,11,3,3,5,13,16,-3,12,LLDWW,11,11,4,2,5,11,13,-2,14,LWDLL,2025-11-01,real sociedad,athletic,0.3438041450086632,0.31611522057843533,0.34008063441290154,0.3903061224489796,0.0,9.0,11.0,5.0,4.0,0.3438041450086632,0.34008063441290154,0.31611522057843533,0.3903061224489796,0.0,9.0,11.0,5.0,4.0,5.0,5.0,90.0,0.0,0.0,0.0,7.6,11.8,-4.200000000000001,0.0,0.0,8.2,8.6,-0.40000000000000036,0.0,0.0,-2,2,3,0,0,0,0,2.588435821108957,0.7071067811865476,0.48476798574163305,450.0,3.5,5.0,0.7,1.0,1,0,0
Álex Remiro,PT,real sociedad,elche,1,90,0,0,0.0,0.0,0,0,0,39,66.7,0,0,1.0,66.7,0.9,5,0,0,0,0,0,0,0,0,0,0,0,26,146.0,82.0,0,1,0,100.0,25_26,12,,0,"[{'minutos': [5, 1530.0]}]",,,,,14,12,3,4,5,14,17,-3,13,LDWWD,11,12,3,6,3,13,14,-1,15,LDLLD,2025-11-07,elche,real sociedad,0.348490534137722,0.30172822604256444,0.3497812398197136,0.4308093994778067,0.0,12.0,13.0,3.0,5.0,0.3497812398197136,0.348490534137722,0.30172822604256444,0.4308093994778067,0.0,13.0,12.0,5.0,3.0,8.0,4.333333333333333,90.0,0.0,0.0,0.0,9.0,13.2,-4.199999999999999,0.0,0.0,11.0,9.4,1.5999999999999996,0.0,0.0,-2,1,3,0,0,0,0,2.073644135332772,0.5477225575051663,0.3974921382870359,450.0,4.199999999999999,7.0,0.8399999999999999,1.4,1,0,0
Álex Remiro,PT,real sociedad,osasuna,1,90,0,0,0.0,0.0,0,0,0,41,63.4,0,0,1.0,75.0,1.0,8,0,1,0,1,0,0,0,1,0,0,0,28,144.0,72.0,0,1,0,100.0,25_26,13,,0,"[{'minutos': [5, 1530.0]}]",,,,,9,13,4,4,5,17,18,-1,16,DWWDW,17,13,3,2,8,10,16,-6,11,LLDLL,2025-11-22,osasuna,real sociedad,0.34292529204470634,0.30519241201389724,0.3518822959413964,0.41085271317829464,0.0,14.0,19.0,4.0,9.0,0.3518822959413964,0.34292529204470634,0.30519241201389724,0.41085271317829464,0.0,19.0,14.0,9.0,4.0,1.0,4.333333333333333,90.0,0.0,0.0,0.0,10.4,14.4,-4.0,0.0,0.0,8.2,10.8,-2.6000000000000014,0.0,0.0,5,7,2,0,0,0,0,0.8366600265340747,0.4472135954999581,0.17888543819998368,450.0,3.5999999999999996,6.0,0.7199999999999999,1.2,1,0,0
Álex Remiro,PT,real sociedad,villarreal,1,90,0,0,0.0,0.0,0,0,0,35,77.1,0,0,3.0,25.0,1.4,1,0,0,0,0,0,0,0,1,1,1,0,23,135.0,61.0,0,0,0,0.0,25_26,14,,1,"[{'minutos': [5, 1530.0]}]",,,,,10,14,4,4,6,19,21,-2,16,WWDWL,3,14,10,2,2,29,13,16,32,WWWWW,2025-11-30,real sociedad,villarreal,0.3338692412118628,0.28005151277771173,0.3860792460104256,0.5080213903743315,0.0,18.0,10.0,7.0,5.0,0.3338692412118628,0.3860792460104256,0.28005151277771173,0.5080213903743315,0.0,18.0,10.0,7.0,5.0,8.0,5.666666666666667,90.0,0.0,0.0,0.0,12.4,15.6,-3.1999999999999993,0.0,0.0,21.2,10.2,11.0,0.0,0.0,-16,-10,8,0,1,0,0,1.6431676725154978,0.4472135954999581,0.20000000000000037,450.0,4.0,6.0,0.8,1.2,1,0,0
