jornada,home,away,p_home,p_draw,p_away,temporada
38,valencia,elche,0.429546674848508,0.2979980056761525,0.2724553194753394,23_24
38,rayo,mallorca,0.5072046109510087,0.2853025936599423,0.2074927953890489,23_24
38,levante,espanyol,0.3043478260869565,0.2898550724637681,0.4057971014492754,23_24
38,sevilla,celta,0.3677525579207338,0.2991885216982241,0.3330589203810419,23_24
38,espanyol,girona,0.4895908583437315,0.2704406646089183,0.2399684770473501,23_24
38,real madrid,levante,0.84034303739239,0.1021061970164946,0.0575507655911151,23_24
38,mallorca,athletic bilbao,0.2582256488218047,0.3071994787707677,0.4345748724074276,23_24
38,ca osasuna,oviedo,0.5491450244278735,0.2721136538956029,0.1787413216765235,23_24
38,betis,villarreal,0.4207221350078493,0.2637362637362637,0.315541601255887,23_24
38,getafe,valencia,0.37513397642015,0.330117899249732,0.2947481243301179,23_24
38,atletico madrid,alaves,0.6820499060906896,0.2079420445398444,0.110008049369466,23_24
38,celta,rayo,0.4411764705882353,0.2941176470588235,0.2647058823529412,23_24
38,real sociedad,barcelona,0.1826086956521739,0.208695652173913,0.6086956521739131,23_24
38,elche,sevilla,0.4174517982673629,0.2830994953767173,0.2994487063559198,23_24
1,getafe,real sociedad,0.2845634509292367,0.341878350939719,0.3735581981310443,24_25
1,oviedo,betis,0.2202768796602978,0.2786788189362269,0.5010443014034753,24_25
1,villarreal,alaves,0.6268271292145781,0.2235431689729097,0.1496297018125121,24_25
1,girona,ca osasuna,0.4043919618810855,0.2906567226020302,0.3049513155168842,24_25
1,valencia,elche,0.429546674848508,0.2979980056761525,0.2724553194753394,24_25
1,rayo,mallorca,0.5072046109510087,0.2853025936599423,0.2074927953890489,24_25
1,levante,espanyol,0.3043478260869565,0.2898550724637681,0.4057971014492754,24_25
1,sevilla,celta,0.3677525579207338,0.2991885216982241,0.3330589203810419,24_25
1,espanyol,girona,0.4895908583437315,0.2704406646089183,0.2399684770473501,24_25
1,real madrid,levante,0.84034303739239,0.1021061970164946,0.0575507655911151,24_25
1,mallorca,athletic bilbao,0.2582256488218047,0.3071994787707677,0.4345748724074276,24_25
1,ca osasuna,oviedo,0.5491450244278735,0.2721136538956029,0.1787413216765235,24_25
1,betis,villarreal,0.4207221350078493,0.2637362637362637,0.315541601255887,24_25
1,getafe,valencia,0.37513397642015,0.330117899249732,0.2947481243301179,24_25
1,atletico madrid,alaves,0.6820499060906896,0.2079420445398444,0.110008049369466,24_25
1,celta,rayo,0.4411764705882353,0.2941176470588235,0.2647058823529412,24_25
1,real sociedad,barcelona,0.1826086956521739,0.208695652173913,0.6086956521739131,24_25
1,elche,sevilla,0.4174517982673629,0.2830994953767173,0.2994487063559198,24_25
2,getafe,real sociedad,0.2845634509292367,0.341878350939719,0.3735581981310443,24_25
2,oviedo,betis,0.2202768796602978,0.2786788189362269,0.5010443014034753,24_25
2,villarreal,alaves,0.6268271292145781,0.2235431689729097,0.1496297018125121,24_25
2,girona,ca osasuna,0.4043919618810855,0.2906567226020302,0.3049513155168842,24_25
2,valencia,elche,0.429546674848508,0.2979980056761525,0.2724553194753394,24_25
2,rayo,mallorca,0.5072046109510087,0.2853025936599423,0.2074927953890489,24_25
2,levante,espanyol,0.3043478260869565,0.2898550724637681,0.4057971014492754,24_25
2,sevilla,celta,0.3677525579207338,0.2991885216982241,0.3330589203810419,24_25
2,espanyol,girona,0.4895908583437315,0.2704406646089183,0.2399684770473501,24_25
2,real madrid,levante,0.84034303739239,0.1021061970164946,0.0575507655911151,24_25
2,mallorca,athletic bilbao,0.2582256488218047,0.3071994787707677,0.4345748724074276,24_25
2,ca osasuna,oviedo,0.5491450244278735,0.2721136538956029,0.1787413216765235,24_25
2,betis,villarreal,0.4207221350078493,0.2637362637362637,0.315541601255887,24_25
2,getafe,valencia,0.37513397642015,0.330117899249732,0.2947481243301179,24_25
2,atletico madrid,alaves,0.6820499060906896,0.2079420445398444,0.110008049369466,24_25
2,celta,rayo,0.4411764705882353,0.2941176470588235,0.2647058823529412,24_25
2,real sociedad,barcelona,0.1826086956521739,0.208695652173913,0.6086956521739131,24_25
2,elche,sevilla,0.4174517982673629,0.2830994953767173,0.2994487063559198,24_25
3,getafe,real sociedad,0.2845634509292367,0.341878350939719,0.3735581981310443,24_25
3,oviedo,betis,0.2202768796602978,0.2786788189362269,0.5010443014034753,24_25
3,villarreal,alaves,0.6268271292145781,0.2235431689729097,0.1496297018125121,24_25
3,girona,ca osasuna,0.4043919618810855,0.2906567226020302,0.3049513155168842,24_25
3,valencia,elche,0.429546674848508,0.2979980056761525,0.2724553194753394,24_25
3,rayo,mallorca,0.5072046109510087,0.2853025936599423,0.2074927953890489,24_25
3,levante,espanyol,0.3043478260869565,0.2898550724637681,0.4057971014492754,24_25
3,sevilla,celta,0.3677525579207338,0.2991885216982241,0.3330589203810419,24_25
3,espanyol,girona,0.4895908583437315,0.2704406646089183,0.2399684770473501,24_25
3,real madrid,levante,0.84034303739239,0.1021061970164946,0.0575507655911151,24_25
3,mallorca,athletic bilbao,0.2582256488218047,0.3071994787707677,0.4345748724074276,24_25
3,ca osasuna,oviedo,0.5491450244278735,0.2721136538956029,0.1787413216765235,24_25
3,betis,villarreal,0.4207221350078493,0.2637362637362637,0.315541601255887,24_25
3,getafe,valencia,0.37513397642015,0.330117899249732,0.2947481243301179,24_25
3,atletico madrid,alaves,0.6820499060906896,0.2079420445398444,0.110008049369466,24_25
3,celta,rayo,0.4411764705882353,0.2941176470588235,0.2647058823529412,24_25
3,real sociedad,barcelona,0.1826086956521739,0.208695652173913,0.6086956521739131,24_25
3,elche,sevilla,0.4174517982673629,0.2830994953767173,0.2994487063559198,24_25
4,getafe,real sociedad,0.2845634509292367,0.341878350939719,0.3735581981310443,24_25
4,oviedo,betis,0.2202768796602978,0.2786788189362269,0.5010443014034753,24_25
4,villarreal,alaves,0.6268271292145781,0.2235431689729097,0.1496297018125121,24_25
4,girona,ca osasuna,0.4043919618810855,0.2906567226020302,0.3049513155168842,24_25
4,valencia,elche,0.429546674848508,0.2979980056761525,0.2724553194753394,24_25
4,rayo,mallorca,0.5072046109510087,0.2853025936599423,0.2074927953890489,24_25
4,levante,espanyol,0.3043478260869565,0.2898550724637681,0.4057971014492754,24_25
4,sevilla,celta,0.3677525579207338,0.2991885216982241,0.3330589203810419,24_25
4,espanyol,girona,0.4895908583437315,0.2704406646089183,0.2399684770473501,24_25
4,real madrid,levante,0.84034303739239,0.1021061970164946,0.0575507655911151,24_25
4,mallorca,athletic bilbao,0.2582256488218047,0.3071994787707677,0.4345748724074276,24_25
4,ca osasuna,oviedo,0.5491450244278735,0.2721136538956029,0.1787413216765235,24_25
4,betis,villarreal,0.4207221350078493,0.2637362637362637,0.315541601255887,24_25
4,getafe,valencia,0.37513397642015,0.330117899249732,0.2947481243301179,24_25
4,atletico madrid,alaves,0.6820499060906896,0.2079420445398444,0.110008049369466,24_25
4,celta,rayo,0.4411764705882353,0.2941176470588235,0.2647058823529412,24_25
4,real sociedad,barcelona,0.1826086956521739,0.208695652173913,0.6086956521739131,24_25
4,elche,sevilla,0.4174517982673629,0.2830994953767173,0.2994487063559198,24_25
5,getafe,real sociedad,0.2845634509292367,0.341878350939719,0.3735581981310443,24_25
5,oviedo,betis,0.2202768796602978,0.2786788189362269,0.5010443014034753,24_25
5,villarreal,alaves,0.6268271292145781,0.2235431689729097,0.1496297018125121,24_25
5,girona,ca osasuna,0.4043919618810855,0.2906567226020302,0.3049513155168842,24_25
5,valencia,elche,0.429546674848508,0.2979980056761525,0.2724553194753394,24_25
5,rayo,mallorca,0.5072046109510087,0.2853025936599423,0.2074927953890489,24_25
5,levante,espanyol,0.3043478260869565,0.2898550724637681,0.4057971014492754,24_25
5,sevilla,celta,0.3677525579207338,0.2991885216982241,0.3330589203810419,24_25
5,espanyol,girona,0.4895908583437315,0.2704406646089183,0.2399684770473501,24_25
5,real madrid,levante,0.84034303739239,0.1021061970164946,0.0575507655911151,24_25
5,mallorca,athletic bilbao,0.2582256488218047,0.3071994787707677,0.4345748724074276,24_25
5,ca osasuna,oviedo,0.5491450244278735,0.2721136538956029,0.1787413216765235,24_25
5,betis,villarreal,0.4207221350078493,0.2637362637362637,0.315541601255887,24_25
5,getafe,valencia,0.37513397642015,0.330117899249732,0.2947481243301179,24_25
5,atletico madrid,alaves,0.6820499060906896,0.2079420445398444,0.110008049369466,24_25
5,celta,rayo,0.4411764705882353,0.2941176470588235,0.2647058823529412,24_25
5,real sociedad,barcelona,0.1826086956521739,0.208695652173913,0.6086956521739131,24_25
5,elche,sevilla,0.4174517982673629,0.2830994953767173,0.2994487063559198,24_25
6,getafe,real sociedad,0.2845634509292367,0.341878350939719,0.3735581981310443,24_25
6,oviedo,betis,0.2202768796602978,0.2786788189362269,0.5010443014034753,24_25
6,villarreal,alaves,0.6268271292145781,0.2235431689729097,0.1496297018125121,24_25
6,girona,ca osasuna,0.4043919618810855,0.2906567226020302,0.3049513155168842,24_25
6,valencia,elche,0.429546674848508,0.2979980056761525,0.2724553194753394,24_25
6,rayo,mallorca,0.5072046109510087,0.2853025936599423,0.2074927953890489,24_25
6,levante,espanyol,0.3043478260869565,0.2898550724637681,0.4057971014492754,24_25
6,sevilla,celta,0.3677525579207338,0.2991885216982241,0.3330589203810419,24_25
6,espanyol,girona,0.4895908583437315,0.2704406646089183,0.2399684770473501,24_25
6,real madrid,levante,0.84034303739239,0.1021061970164946,0.0575507655911151,24_25
6,mallorca,athletic bilbao,0.2582256488218047,0.3071994787707677,0.4345748724074276,24_25
6,ca osasuna,oviedo,0.5491450244278735,0.2721136538956029,0.1787413216765235,24_25
6,betis,villarreal,0.4207221350078493,0.2637362637362637,0.315541601255887,24_25
6,getafe,valencia,0.37513397642015,0.330117899249732,0.2947481243301179,24_25
6,atletico madrid,alaves,0.6820499060906896,0.2079420445398444,0.110008049369466,24_25
6,celta,rayo,0.4411764705882353,0.2941176470588235,0.2647058823529412,24_25
6,real sociedad,barcelona,0.1826086956521739,0.208695652173913,0.6086956521739131,24_25
6,elche,sevilla,0.4174517982673629,0.2830994953767173,0.2994487063559198,24_25
7,getafe,real sociedad,0.2845634509292367,0.341878350939719,0.3735581981310443,24_25
7,oviedo,betis,0.2202768796602978,0.2786788189362269,0.5010443014034753,24_25
7,villarreal,alaves,0.6268271292145781,0.2235431689729097,0.1496297018125121,24_25
7,girona,ca osasuna,0.4043919618810855,0.2906567226020302,0.3049513155168842,24_25
7,valencia,elche,0.429546674848508,0.2979980056761525,0.2724553194753394,24_25
7,rayo,mallorca,0.5072046109510087,0.2853025936599423,0.2074927953890489,24_25
7,levante,espanyol,0.3043478260869565,0.2898550724637681,0.4057971014492754,24_25
7,sevilla,celta,0.3677525579207338,0.2991885216982241,0.3330589203810419,24_25
7,espanyol,girona,0.4895908583437315,0.2704406646089183,0.2399684770473501,24_25
7,real madrid,levante,0.84034303739239,0.1021061970164946,0.0575507655911151,24_25
7,mallorca,athletic bilbao,0.2582256488218047,0.3071994787707677,0.4345748724074276,24_25
7,ca osasuna,oviedo,0.5491450244278735,0.2721136538956029,0.1787413216765235,24_25
7,betis,villarreal,0.4207221350078493,0.2637362637362637,0.315541601255887,24_25
7,getafe,valencia,0.37513397642015,0.330117899249732,0.2947481243301179,24_25
7,atletico madrid,alaves,0.6820499060906896,0.2079420445398444,0.110008049369466,24_25
7,celta,rayo,0.4411764705882353,0.2941176470588235,0.2647058823529412,24_25
7,real sociedad,barcelona,0.1826086956521739,0.208695652173913,0.6086956521739131,24_25
7,elche,sevilla,0.4174517982673629,0.2830994953767173,0.2994487063559198,24_25
8,getafe,real sociedad,0.2845634509292367,0.341878350939719,0.3735581981310443,24_25
8,oviedo,betis,0.2202768796602978,0.2786788189362269,0.5010443014034753,24_25
8,villarreal,alaves,0.6268271292145781,0.2235431689729097,0.1496297018125121,24_25
8,girona,ca osasuna,0.4043919618810855,0.2906567226020302,0.3049513155168842,24_25
8,valencia,elche,0.429546674848508,0.2979980056761525,0.2724553194753394,24_25
8,rayo,mallorca,0.5072046109510087,0.2853025936599423,0.2074927953890489,24_25
8,levante,espanyol,0.3043478260869565,0.2898550724637681,0.4057971014492754,24_25
8,sevilla,celta,0.3677525579207338,0.2991885216982241,0.3330589203810419,24_25
8,espanyol,girona,0.4895908583437315,0.2704406646089183,0.2399684770473501,24_25
8,real madrid,levante,0.84034303739239,0.1021061970164946,0.0575507655911151,24_25
8,mallorca,athletic bilbao,0.2582256488218047,0.3071994787707677,0.4345748724074276,24_25
8,ca osasuna,oviedo,0.5491450244278735,0.2721136538956029,0.1787413216765235,24_25
8,betis,villarreal,0.4207221350078493,0.2637362637362637,0.315541601255887,24_25
8,getafe,valencia,0.37513397642015,0.330117899249732,0.2947481243301179,24_25
8,atletico madrid,alaves,0.6820499060906896,0.2079420445398444,0.110008049369466,24_25
8,celta,rayo,0.4411764705882353,0.2941176470588235,0.2647058823529412,24_25
8,real sociedad,barcelona,0.1826086956521739,0.208695652173913,0.6086956521739131,24_25
8,elche,sevilla,0.4174517982673629,0.2830994953767173,0.2994487063559198,24_25
9,getafe,real sociedad,0.2845634509292367,0.341878350939719,0.3735581981310443,24_25
9,oviedo,betis,0.2202768796602978,0.2786788189362269,0.5010443014034753,24_25
9,villarreal,alaves,0.6268271292145781,0.2235431689729097,0.1496297018125121,24_25
9,girona,ca osasuna,0.4043919618810855,0.2906567226020302,0.3049513155168842,24_25
9,valencia,elche,0.429546674848508,0.2979980056761525,0.2724553194753394,24_25
9,rayo,mallorca,0.5072046109510087,0.2853025936599423,0.2074927953890489,24_25
9,levante,espanyol,0.3043478260869565,0.2898550724637681,0.4057971014492754,24_25
9,sevilla,celta,0.3677525579207338,0.2991885216982241,0.3330589203810419,24_25
9,espanyol,girona,0.4895908583437315,0.2704406646089183,0.2399684770473501,24_25
9,real madrid,levante,0.84034303739239,0.1021061970164946,0.0575507655911151,24_25
9,mallorca,athletic bilbao,0.2582256488218047,0.3071994787707677,0.4345748724074276,24_25
9,ca osasuna,oviedo,0.5491450244278735,0.2721136538956029,0.1787413216765235,24_25
9,betis,villarreal,0.4207221350078493,0.2637362637362637,0.315541601255887,24_25
9,getafe,valencia,0.37513397642015,0.330117899249732,0.2947481243301179,24_25
9,atletico madrid,alaves,0.6820499060906896,0.2079420445398444,0.110008049369466,24_25
9,celta,rayo,0.4411764705882353,0.2941176470588235,0.2647058823529412,24_25
9,real sociedad,barcelona,0.1826086956521739,0.208695652173913,0.6086956521739131,24_25
9,elche,sevilla,0.4174517982673629,0.2830994953767173,0.2994487063559198,24_25
10,getafe,real sociedad,0.2845634509292367,0.341878350939719,0.3735581981310443,24_25
10,oviedo,betis,0.2202768796602978,0.2786788189362269,0.5010443014034753,24_25
10,villarreal,alaves,0.6268271292145781,0.2235431689729097,0.1496297018125121,24_25
10,girona,ca osasuna,0.4043919618810855,0.2906567226020302,0.3049513155168842,24_25
10,valencia,elche,0.429546674848508,0.2979980056761525,0.2724553194753394,24_25
10,rayo,mallorca,0.5072046109510087,0.2853025936599423,0.2074927953890489,24_25
10,levante,espanyol,0.3043478260869565,0.2898550724637681,0.4057971014492754,24_25
10,sevilla,celta,0.3677525579207338,0.2991885216982241,0.3330589203810419,24_25
10,espanyol,girona,0.4895908583437315,0.2704406646089183,0.2399684770473501,24_25
10,real madrid,levante,0.84034303739239,0.1021061970164946,0.0575507655911151,24_25
10,mallorca,athletic bilbao,0.2582256488218047,0.3071994787707677,0.4345748724074276,24_25
10,ca osasuna,oviedo,0.5491450244278735,0.2721136538956029,0.1787413216765235,24_25
10,betis,villarreal,0.4207221350078493,0.2637362637362637,0.315541601255887,24_25
10,getafe,valencia,0.37513397642015,0.330117899249732,0.2947481243301179,24_25
10,atletico madrid,alaves,0.6820499060906896,0.2079420445398444,0.110008049369466,24_25
10,celta,rayo,0.4411764705882353,0.2941176470588235,0.2647058823529412,24_25
10,real sociedad,barcelona,0.1826086956521739,0.208695652173913,0.6086956521739131,24_25
10,elche,sevilla,0.4174517982673629,0.2830994953767173,0.2994487063559198,24_25
11,getafe,real sociedad,0.2845634509292367,0.341878350939719,0.3735581981310443,24_25
11,oviedo,betis,0.2202768796602978,0.2786788189362269,0.5010443014034753,24_25
11,villarreal,alaves,0.6268271292145781,0.2235431689729097,0.1496297018125121,24_25
11,girona,ca osasuna,0.4043919618810855,0.2906567226020302,0.3049513155168842,24_25
11,valencia,elche,0.429546674848508,0.2979980056761525,0.2724553194753394,24_25
11,rayo,mallorca,0.5072046109510087,0.2853025936599423,0.2074927953890489,24_25
11,levante,espanyol,0.3043478260869565,0.2898550724637681,0.4057971014492754,24_25
11,sevilla,celta,0.3677525579207338,0.2991885216982241,0.3330589203810419,24_25
11,espanyol,girona,0.4895908583437315,0.2704406646089183,0.2399684770473501,24_25
11,real madrid,levante,0.84034303739239,0.1021061970164946,0.0575507655911151,24_25
11,mallorca,athletic bilbao,0.2582256488218047,0.3071994787707677,0.4345748724074276,24_25
11,ca osasuna,oviedo,0.5491450244278735,0.2721136538956029,0.1787413216765235,24_25
11,betis,villarreal,0.4207221350078493,0.2637362637362637,0.315541601255887,24_25
11,getafe,valencia,0.37513397642015,0.330117899249732,0.2947481243301179,24_25
11,atletico madrid,alaves,0.6820499060906896,0.2079420445398444,0.110008049369466,24_25
11,celta,rayo,0.4411764705882353,0.2941176470588235,0.2647058823529412,24_25
11,real sociedad,barcelona,0.1826086956521739,0.208695652173913,0.6086956521739131,24_25
11,elche,sevilla,0.4174517982673629,0.2830994953767173,0.2994487063559198,24_25
12,getafe,real sociedad,0.2845634509292367,0.341878350939719,0.3735581981310443,24_25
12,oviedo,betis,0.2202768796602978,0.2786788189362269,0.5010443014034753,24_25
12,villarreal,alaves,0.6268271292145781,0.2235431689729097,0.1496297018125121,24_25
12,girona,ca osasuna,0.4043919618810855,0.2906567226020302,0.3049513155168842,24_25
12,valencia,elche,0.429546674848508,0.2979980056761525,0.2724553194753394,24_25
12,rayo,mallorca,0.5072046109510087,0.2853025936599423,0.2074927953890489,24_25
12,levante,espanyol,0.3043478260869565,0.2898550724637681,0.4057971014492754,24_25
12,sevilla,celta,0.3677525579207338,0.2991885216982241,0.3330589203810419,24_25
12,espanyol,girona,0.4895908583437315,0.2704406646089183,0.2399684770473501,24_25
12,real madrid,levante,0.84034303739239,0.1021061970164946,0.0575507655911151,24_25
12,mallorca,athletic bilbao,0.2582256488218047,0.3071994787707677,0.4345748724074276,24_25
12,ca osasuna,oviedo,0.5491450244278735,0.2721136538956029,0.1787413216765235,24_25
12,betis,villarreal,0.4207221350078493,0.2637362637362637,0.315541601255887,24_25
12,getafe,valencia,0.37513397642015,0.330117899249732,0.2947481243301179,24_25
12,atletico madrid,alaves,0.6820499060906896,0.2079420445398444,0.110008049369466,24_25
12,celta,rayo,0.4411764705882353,0.2941176470588235,0.2647058823529412,24_25
12,real sociedad,barcelona,0.1826086956521739,0.208695652173913,0.6086956521739131,24_25
12,elche,sevilla,0.4174517982673629,0.2830994953767173,0.2994487063559198,24_25
13,getafe,real sociedad,0.2845634509292367,0.341878350939719,0.3735581981310443,24_25
13,oviedo,betis,0.2202768796602978,0.2786788189362269,0.5010443014034753,24_25
13,villarreal,alaves,0.6268271292145781,0.2235431689729097,0.1496297018125121,24_25
13,girona,ca osasuna,0.4043919618810855,0.2906567226020302,0.3049513155168842,24_25
13,valencia,elche,0.429546674848508,0.2979980056761525,0.2724553194753394,24_25
13,rayo,mallorca,0.5072046109510087,0.2853025936599423,0.2074927953890489,24_25
13,levante,espanyol,0.3043478260869565,0.2898550724637681,0.4057971014492754,24_25
13,sevilla,celta,0.3677525579207338,0.2991885216982241,0.3330589203810419,24_25
13,espanyol,girona,0.4895908583437315,0.2704406646089183,0.2399684770473501,24_25
13,real madrid,levante,0.84034303739239,0.1021061970164946,0.0575507655911151,24_25
13,mallorca,athletic bilbao,0.2582256488218047,0.3071994787707677,0.4345748724074276,24_25
13,ca osasuna,oviedo,0.5491450244278735,0.2721136538956029,0.1787413216765235,24_25
13,betis,villarreal,0.4207221350078493,0.2637362637362637,0.315541601255887,24_25
13,getafe,valencia,0.37513397642015,0.330117899249732,0.2947481243301179,24_25
13,atletico madrid,alaves,0.6820499060906896,0.2079420445398444,0.110008049369466,24_25
13,celta,rayo,0.4411764705882353,0.2941176470588235,0.2647058823529412,24_25
13,real sociedad,barcelona,0.1826086956521739,0.208695652173913,0.6086956521739131,24_25
13,elche,sevilla,0.4174517982673629,0.2830994953767173,0.2994487063559198,24_25
14,getafe,real sociedad,0.2845634509292367,0.341878350939719,0.3735581981310443,24_25
14,oviedo,betis,0.2202768796602978,0.2786788189362269,0.5010443014034753,24_25
14,villarreal,alaves,0.6268271292145781,0.2235431689729097,0.1496297018125121,24_25
14,girona,ca osasuna,0.4043919618810855,0.2906567226020302,0.3049513155168842,24_25
14,valencia,elche,0.429546674848508,0.2979980056761525,0.2724553194753394,24_25
14,rayo,mallorca,0.5072046109510087,0.2853025936599423,0.2074927953890489,24_25
14,levante,espanyol,0.3043478260869565,0.2898550724637681,0.4057971014492754,24_25
14,sevilla,celta,0.3677525579207338,0.2991885216982241,0.3330589203810419,24_25
14,espanyol,girona,0.4895908583437315,0.2704406646089183,0.2399684770473501,24_25
14,real madrid,levante,0.84034303739239,0.1021061970164946,0.0575507655911151,24_25
14,mallorca,athletic bilbao,0.2582256488218047,0.3071994787707677,0.4345748724074276,24_25
14,ca osasuna,oviedo,0.5491450244278735,0.2721136538956029,0.1787413216765235,24_25
14,betis,villarreal,0.4207221350078493,0.2637362637362637,0.315541601255887,24_25
14,getafe,valencia,0.37513397642015,0.330117899249732,0.2947481243301179,24_25
14,atletico madrid,alaves,0.6820499060906896,0.2079420445398444,0.110008049369466,24_25
14,celta,rayo,0.4411764705882353,0.2941176470588235,0.2647058823529412,24_25
14,real sociedad,barcelona,0.1826086956521739,0.208695652173913,0.6086956521739131,24_25
14,elche,sevilla,0.4174517982673629,0.2830994953767173,0.2994487063559198,24_25
15,getafe,real sociedad,0.2845634509292367,0.341878350939719,0.3735581981310443,24_25
15,oviedo,betis,0.2202768796602978,0.2786788189362269,0.5010443014034753,24_25
15,villarreal,alaves,0.6268271292145781,0.2235431689729097,0.1496297018125121,24_25
15,girona,ca osasuna,0.4043919618810855,0.2906567226020302,0.3049513155168842,24_25
15,valencia,elche,0.429546674848508,0.2979980056761525,0.2724553194753394,24_25
15,rayo,mallorca,0.5072046109510087,0.2853025936599423,0.2074927953890489,24_25
15,levante,espanyol,0.3043478260869565,0.2898550724637681,0.4057971014492754,24_25
15,sevilla,celta,0.3677525579207338,0.2991885216982241,0.3330589203810419,24_25
15,espanyol,girona,0.4895908583437315,0.2704406646089183,0.2399684770473501,24_25
15,real madrid,levante,0.84034303739239,0.1021061970164946,0.0575507655911151,24_25
15,mallorca,athletic bilbao,0.2582256488218047,0.3071994787707677,0.4345748724074276,24_25
15,ca osasuna,oviedo,0.5491450244278735,0.2721136538956029,0.1787413216765235,24_25
15,betis,villarreal,0.4207221350078493,0.2637362637362637,0.315541601255887,24_25
15,getafe,valencia,0.37513397642015,0.330117899249732,0.2947481243301179,24_25
15,atletico madrid,alaves,0.6820499060906896,0.2079420445398444,0.110008049369466,24_25
15,celta,rayo,0.4411764705882353,0.2941176470588235,0.2647058823529412,24_25
15,real sociedad,barcelona,0.1826086956521739,0.208695652173913,0.6086956521739131,24_25
15,elche,sevilla,0.4174517982673629,0.2830994953767173,0.2994487063559198,24_25
16,getafe,real sociedad,0.2845634509292367,0.341878350939719,0.3735581981310443,24_25
16,oviedo,betis,0.2202768796602978,0.2786788189362269,0.5010443014034753,24_25
16,villarreal,alaves,0.6268271292145781,0.2235431689729097,0.1496297018125121,24_25
16,girona,ca osasuna,0.4043919618810855,0.2906567226020302,0.3049513155168842,24_25
16,valencia,elche,0.429546674848508,0.2979980056761525,0.2724553194753394,24_25
16,rayo,mallorca,0.5072046109510087,0.2853025936599423,0.2074927953890489,24_25
16,levante,espanyol,0.3043478260869565,0.2898550724637681,0.4057971014492754,24_25
16,sevilla,celta,0.3677525579207338,0.2991885216982241,0.3330589203810419,24_25
16,espanyol,girona,0.4895908583437315,0.2704406646089183,0.2399684770473501,24_25
16,real madrid,levante,0.84034303739239,0.1021061970164946,0.0575507655911151,24_25
16,mallorca,athletic bilbao,0.2582256488218047,0.3071994787707677,0.4345748724074276,24_25
16,ca osasuna,oviedo,0.5491450244278735,0.2721136538956029,0.1787413216765235,24_25
16,betis,villarreal,0.4207221350078493,0.2637362637362637,0.315541601255887,24_25
16,getafe,valencia,0.37513397642015,0.330117899249732,0.2947481243301179,24_25
16,atletico madrid,alaves,0.6820499060906896,0.2079420445398444,0.110008049369466,24_25
16,celta,rayo,0.4411764705882353,0.2941176470588235,0.2647058823529412,24_25
16,real sociedad,barcelona,0.1826086956521739,0.208695652173913,0.6086956521739131,24_25
16,elche,sevilla,0.4174517982673629,0.2830994953767173,0.2994487063559198,24_25
17,getafe,real sociedad,0.2845634509292367,0.341878350939719,0.3735581981310443,24_25
17,oviedo,betis,0.2202768796602978,0.2786788189362269,0.5010443014034753,24_25
17,villarreal,alaves,0.6268271292145781,0.2235431689729097,0.1496297018125121,24_25
17,girona,ca osasuna,0.4043919618810855,0.2906567226020302,0.3049513155168842,24_25
17,valencia,elche,0.429546674848508,0.2979980056761525,0.2724553194753394,24_25
17,rayo,mallorca,0.5072046109510087,0.2853025936599423,0.2074927953890489,24_25
17,levante,espanyol,0.3043478260869565,0.2898550724637681,0.4057971014492754,24_25
17,sevilla,celta,0.3677525579207338,0.2991885216982241,0.3330589203810419,24_25
17,espanyol,girona,0.4895908583437315,0.2704406646089183,0.2399684770473501,24_25
17,real madrid,levante,0.84034303739239,0.1021061970164946,0.0575507655911151,24_25
17,mallorca,athletic bilbao,0.2582256488218047,0.3071994787707677,0.4345748724074276,24_25
17,ca osasuna,oviedo,0.5491450244278735,0.2721136538956029,0.1787413216765235,24_25
17,betis,villarreal,0.4207221350078493,0.2637362637362637,0.315541601255887,24_25
17,getafe,valencia,0.37513397642015,0.330117899249732,0.2947481243301179,24_25
17,atletico madrid,alaves,0.6820499060906896,0.2079420445398444,0.110008049369466,24_25
17,celta,rayo,0.4411764705882353,0.2941176470588235,0.2647058823529412,24_25
17,real sociedad,barcelona,0.1826086956521739,0.208695652173913,0.6086956521739131,24_25
17,elche,sevilla,0.4174517982673629,0.2830994953767173,0.2994487063559198,24_25
18,getafe,real sociedad,0.2845634509292367,0.341878350939719,0.3735581981310443,24_25
18,oviedo,betis,0.2202768796602978,0.2786788189362269,0.5010443014034753,24_25
18,villarreal,alaves,0.6268271292145781,0.2235431689729097,0.1496297018125121,24_25
18,girona,ca osasuna,0.4043919618810855,0.2906567226020302,0.3049513155168842,24_25
18,valencia,elche,0.429546674848508,0.2979980056761525,0.2724553194753394,24_25
18,rayo,mallorca,0.5072046109510087,0.2853025936599423,0.2074927953890489,24_25
18,levante,espanyol,0.3043478260869565,0.2898550724637681,0.4057971014492754,24_25
18,sevilla,celta,0.3677525579207338,0.2991885216982241,0.3330589203810419,24_25
18,espanyol,girona,0.4895908583437315,0.2704406646089183,0.2399684770473501,24_25
18,real madrid,levante,0.84034303739239,0.1021061970164946,0.0575507655911151,24_25
18,mallorca,athletic bilbao,0.2582256488218047,0.3071994787707677,0.4345748724074276,24_25
18,ca osasuna,oviedo,0.5491450244278735,0.2721136538956029,0.1787413216765235,24_25
18,betis,villarreal,0.4207221350078493,0.2637362637362637,0.315541601255887,24_25
18,getafe,valencia,0.37513397642015,0.330117899249732,0.2947481243301179,24_25
18,atletico madrid,alaves,0.6820499060906896,0.2079420445398444,0.110008049369466,24_25
