player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct
Natan,DF,betis,osasuna,1,90,0,0,0.0,0.0,0,0,0,38,86.8,0,0,0.0,0.0,0.0,10,3,3,0,2,1,1,0,10,0,0,0,28,126.0,40.0,0,5,3,62.5
Héctor Bellerín,DF,betis,osasuna,1,76,0,0,0.0,0.0,0,0,0,42,81.0,0,0,0.0,0.0,0.0,7,0,1,0,1,0,0,0,3,0,0,0,29,149.0,86.0,1,1,1,50.0
Ángel Ortíz,DF,betis,osasuna,0,14,0,0,0.0,0.0,0,0,0,9,88.9,0,0,0.0,0.0,0.0,2,1,1,0,0,0,0,0,2,0,0,0,4,7.0,0.0,0,0,0,0.0
Pau López,PT,betis,osasuna,1,90,0,0,0.0,0.0,0,0,0,39,56.4,0,0,0.0,100.0,0.1,10,0,0,0,0,0,0,0,3,0,0,0,25,90.0,25.0,0,0,0,0.0
Raúl,DT,osasuna,betis,1,90,0,0,0.0,0.0,0,0,0,22,77.3,0,0,0.0,0.0,0.0,2,1,0,0,0,0,0,0,0,2,0,2,24,104.0,50.0,3,2,3,40.0
Ante Budimir,DT,osasuna,betis,1,90,0,0,0.3,0.1,4,4,0,24,70.8,0,0,0.0,0.0,0.0,2,1,1,0,1,2,0,2,1,0,0,0,23,86.0,38.0,3,2,8,20.0
Moi Gómez,MC,osasuna,betis,1,65,0,0,0.0,0.0,1,1,0,50,92.0,1,0,0.0,0.0,0.0,3,0,0,0,0,1,0,1,0,2,0,1,45,226.0,106.0,0,0,0,0.0
Iker Muñoz,MC,osasuna,betis,0,25,0,0,0.0,0.0,0,0,0,17,88.2,0,0,0.0,0.0,0.0,2,1,0,0,0,0,0,0,0,0,0,0,17,52.0,22.0,0,0,0,0.0
Lucas Torró,MC,osasuna,betis,1,45,0,0,0.0,0.0,0,0,0,27,88.9,0,0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,1,1,0,23,88.0,5.0,0,0,0,0.0
Sheraldo Becker,MC,osasuna,betis,0,45,0,0,0.1,0.2,2,2,0,14,64.3,0,0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,1,1,0,1,15,39.0,19.0,1,0,0,0.0
Jon Moncayola,MC,osasuna,betis,1,82,0,0,0.0,0.1,0,0,0,64,81.3,0,0,0.0,0.0,0.0,2,1,1,0,0,3,0,3,0,1,1,0,53,169.0,80.0,0,2,0,100.0
Asier Osambela,MC,osasuna,betis,0,8,0,0,0.0,0.1,0,0,0,9,77.8,0,0,0.0,0.0,0.0,2,0,0,0,0,1,0,1,1,0,0,0,8,20.0,6.0,0,1,0,100.0
Abel Bretones,DF,osasuna,betis,1,90,0,0,0.0,0.1,0,0,0,40,67.5,0,0,0.0,0.0,0.0,1,1,2,0,2,0,0,0,0,3,3,0,35,175.0,93.0,2,0,0,0.0
Valentin Rosier,MC,osasuna,betis,1,82,0,0,0.1,0.0,1,1,0,47,80.9,0,0,0.0,0.0,0.0,1,0,2,0,2,1,1,0,6,1,1,0,37,99.0,27.0,0,1,1,50.0
Kike Barja,MC,osasuna,betis,0,8,0,0,0.0,0.0,0,0,0,6,50.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,1,0,1,3,61.0,19.0,1,0,0,0.0
Jorge Herrando,DF,osasuna,betis,1,45,0,0,0.0,0.0,0,0,0,32,93.8,0,0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,2,0,0,0,28,88.0,28.0,0,0,0,0.0
Víctor Muñoz,MC,osasuna,betis,0,45,0,0,0.1,0.0,3,2,1,17,82.4,0,0,0.0,0.0,0.0,5,0,0,0,0,0,0,0,1,6,5,1,21,135.0,98.0,3,0,0,0.0
Catena,DF,osasuna,betis,1,90,0,0,0.1,0.0,1,1,0,75,88.0,0,0,0.0,0.0,0.0,5,5,2,0,0,0,0,0,11,0,0,0,59,246.0,134.0,0,6,1,85.7
Enzo Boyomo,DF,osasuna,betis,1,90,0,0,0.0,0.1,0,0,0,65,83.1,0,0,0.0,0.0,0.0,2,1,0,0,0,4,2,2,4,1,1,0,57,234.0,117.0,1,1,3,25.0
Sergio Herrera,PT,osasuna,betis,1,90,0,0,0.0,0.0,0,0,0,33,75.8,0,0,2.0,66.7,1.4,5,0,0,0,0,0,0,0,0,0,0,0,23,102.0,46.0,0,0,0,0.0
