player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct
Jude Bellingham,MC,real madrid,getafe,0,27,0,0,0.0,0.0,0,0,0,10,70.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,9,60.0,18.0,0,1,0,100.0
Federico Valverde,MC,real madrid,getafe,1,90,0,0,0.1,0.0,2,2,0,62,83.9,0,0,0.0,0.0,0.0,5,1,1,0,0,1,1,0,1,0,0,0,46,183.0,88.0,0,0,0,0.0
Aurélien Tchouaméni,DF,real madrid,getafe,1,90,0,0,0.0,0.0,0,0,0,69,92.8,1,0,0.0,0.0,0.0,7,0,3,0,3,3,2,1,6,0,0,0,53,199.0,65.0,0,5,2,71.4
Arda Güler,MC,real madrid,getafe,1,77,1,0,0.0,0.1,2,1,1,83,81.9,0,0,0.0,0.0,0.0,14,2,0,0,0,1,0,1,0,3,2,1,66,335.0,131.0,2,0,1,0.0
Dani Ceballos,MC,real madrid,getafe,0,13,0,0,0.0,0.0,0,0,0,4,100.0,0,0,0.0,0.0,0.0,2,0,0,0,0,1,0,1,2,0,0,0,1,3.0,3.0,0,0,0,0.0
Brahim Díaz,MC,real madrid,getafe,1,90,0,0,0.2,0.2,3,0,3,38,89.5,0,0,0.0,0.0,0.0,7,0,1,0,1,1,1,0,0,5,2,1,36,182.0,117.0,5,1,0,100.0
Fran Garcia,DF,real madrid,getafe,1,90,0,0,0.2,0.0,2,1,1,49,75.5,0,0,0.0,0.0,0.0,7,2,2,0,0,1,0,1,6,3,1,2,35,152.0,70.0,0,3,4,42.9
David Alaba,DF,real madrid,getafe,1,45,0,0,0.0,0.0,0,0,0,39,94.9,0,0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,2,0,0,0,34,178.0,82.0,0,1,1,50.0
Eduardo Camavinga,MC,real madrid,getafe,0,45,0,0,0.0,0.2,1,1,0,22,81.8,0,0,0.0,0.0,0.0,6,2,1,0,0,0,0,0,1,2,1,0,13,168.0,119.0,2,2,2,50.0
Raúl Asencio,DF,real madrid,getafe,1,90,0,0,0.0,0.0,0,0,0,55,92.7,0,0,0.0,0.0,0.0,12,0,0,0,0,1,1,0,11,0,0,0,43,207.0,113.0,0,4,1,80.0
Lucas Vázquez,DF,real madrid,getafe,1,90,0,0,0.0,0.1,0,0,0,63,82.5,0,0,0.0,0.0,0.0,8,4,3,0,1,3,1,2,5,1,1,0,32,110.0,55.0,1,1,1,50.0
Thibaut Courtois,PT,real madrid,getafe,1,90,0,0,0.0,0.0,0,0,0,43,67.4,0,0,0.0,100.0,1.4,14,0,0,0,0,0,0,0,0,0,0,0,31,128.0,64.0,0,1,0,100.0
