player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct,temporada,jornada,local
Daniel Vivian,DF,athletic,atletico madrid,1,90,0,0,0.0,0.0,0,0,0,86,88.4,0,0,0.0,0.0,0.0,4,1,2,0,1,1,0,1,3,0,0,0,73,468.0,345.0,1,2,1,66.7,24_25,4,1
Iñigo Lekue,DF,athletic,atletico madrid,1,90,0,0,0.0,0.0,0,0,0,68,80.9,0,0,0.0,0.0,0.0,4,2,2,0,0,1,1,0,2,1,0,1,41,113.0,62.0,1,0,0,0.0,24_25,4,1
Julen Agirrezabala,PT,athletic,atletico madrid,1,90,0,0,0.0,0.0,0,0,0,26,84.6,0,0,1.0,50.0,1.4,4,0,1,0,1,0,0,0,0,0,0,0,15,121.0,45.0,0,0,0,0.0,24_25,4,1
Julián Álvarez,DT,atletico madrid,athletic,1,69,0,0,0.1,0.0,1,1,0,17,58.8,0,0,0.0,0.0,0.0,4,1,1,0,0,2,0,2,0,0,0,0,7,22.0,14.0,1,0,1,0.0,24_25,4,0
Rodrigo Riquelme,MC,atletico madrid,athletic,0,21,0,0,0.0,0.0,0,0,0,9,66.7,0,0,0.0,0.0,0.0,2,1,1,0,0,0,0,0,1,1,0,1,9,107.0,55.0,1,1,0,100.0,24_25,4,0
Conor Gallagher,MC,atletico madrid,athletic,1,69,0,0,0.1,0.0,1,1,0,23,73.9,0,0,0.0,0.0,0.0,6,0,2,0,2,0,0,0,1,5,3,1,16,101.0,36.0,1,0,1,0.0,24_25,4,0
Rodrigo De Paul,MC,atletico madrid,athletic,0,21,0,0,0.0,0.0,0,0,0,5,60.0,0,0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,1,1,0,1,4,33.0,22.0,2,0,0,0.0,24_25,4,0
Antoine Griezmann,MC,atletico madrid,athletic,1,83,0,0,0.0,0.2,1,1,0,46,71.7,0,0,0.0,0.0,0.0,5,1,0,0,0,1,0,1,2,0,0,0,25,109.0,44.0,0,1,1,50.0,24_25,4,0
Giuliano Simeone,MC,atletico madrid,athletic,0,7,0,0,0.0,0.0,0,0,0,2,50.0,0,0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,3,2,1,3,65.0,47.0,2,0,0,0.0,24_25,4,0
Koke,MC,atletico madrid,athletic,1,87,0,0,0.0,0.0,0,0,0,53,88.7,1,0,0.0,0.0,0.0,5,3,2,0,0,1,0,1,1,3,1,2,32,165.0,71.0,0,0,0,0.0,24_25,4,0
Ángel Correa,MC,atletico madrid,athletic,0,3,1,0,0.9,0.0,1,0,1,1,100.0,0,0,0.0,0.0,0.0,8,0,0,0,0,0,0,0,0,2,1,1,3,19.0,14.0,1,0,0,0.0,24_25,4,0
Pablo Barrios,MC,atletico madrid,athletic,1,90,0,0,0.0,0.0,0,0,0,62,83.9,0,0,0.0,0.0,0.0,6,2,2,0,0,0,0,0,1,1,1,0,33,166.0,61.0,0,3,1,75.0,24_25,4,0
Samuel Lino,MC,atletico madrid,athletic,1,69,0,0,0.1,0.1,2,2,0,41,90.2,0,0,0.0,0.0,0.0,7,3,5,0,3,0,0,0,1,0,0,0,34,139.0,58.0,1,0,1,0.0,24_25,4,0
Alexander Sørloth,DT,atletico madrid,athletic,0,21,0,1,0.5,0.9,2,1,1,9,44.4,0,0,0.0,0.0,0.0,8,0,0,0,0,1,0,1,0,1,1,0,5,44.0,39.0,1,1,2,33.3,24_25,4,0
Marcos Llorente,MC,atletico madrid,athletic,1,90,0,0,0.0,0.0,0,0,0,57,78.9,0,0,0.0,0.0,0.0,9,4,5,0,1,0,0,0,6,1,1,0,41,176.0,113.0,4,2,0,100.0,24_25,4,0
Reinildo Mandava,DF,atletico madrid,athletic,1,90,0,0,0.0,0.1,0,0,0,65,81.5,0,0,0.0,0.0,0.0,6,2,2,0,1,0,0,0,3,2,1,0,42,175.0,114.0,2,0,0,0.0,24_25,4,0
José María Giménez,DF,atletico madrid,athletic,1,90,0,0,0.1,0.0,1,1,0,71,98.6,0,0,0.0,0.0,0.0,10,1,2,0,1,1,1,0,7,0,0,0,51,245.0,135.0,0,1,0,100.0,24_25,4,0
Robin Le Normand,DF,atletico madrid,athletic,1,90,0,0,0.0,0.0,0,0,0,67,89.6,0,0,0.0,0.0,0.0,7,1,0,0,0,1,1,0,3,0,0,0,50,238.0,139.0,1,2,0,100.0,24_25,4,0
Juan Musso,PT,atletico madrid,athletic,1,90,0,0,0.0,0.0,0,0,0,29,79.3,0,0,0.0,100.0,0.1,10,0,0,0,0,0,0,0,0,0,0,0,13,50.0,34.0,0,0,0,0.0,24_25,4,0
