player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct,temporada,jornada,local
Raúl,DT,osasuna,real sociedad,0,2,0,0,0.0,0.0,0,0,0,2,100.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,24_25,11,0
Bryan Zaragoza,DT,osasuna,real sociedad,1,82,0,2,0.1,0.4,1,0,1,17,88.2,1,0,0.0,0.0,0.0,18,0,0,0,0,2,0,2,3,10,6,4,16,196.0,112.0,4,0,0,0.0,24_25,11,0
Nacho Vidal,DF,osasuna,real sociedad,0,8,0,0,0.0,0.0,0,0,0,2,100.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,1,1,0,2,13.0,5.0,0,0,0,0.0,24_25,11,0
Rubén Peña,DT,osasuna,real sociedad,1,62,0,0,0.0,0.0,0,0,0,12,41.7,0,0,0.0,0.0,0.0,5,0,1,0,1,0,0,0,3,1,0,1,10,33.0,18.0,0,0,2,0.0,24_25,11,0
Abel Bretones,DT,osasuna,real sociedad,0,28,0,0,0.0,0.0,0,0,0,9,44.4,1,0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1,0,0,0,3,34.0,15.0,1,0,0,0.0,24_25,11,0
Aimar Oroz,MC,osasuna,real sociedad,1,90,0,0,0.0,0.3,1,1,0,22,77.3,1,0,0.0,0.0,0.0,5,0,0,0,0,1,0,1,0,3,2,1,20,135.0,79.0,2,0,0,0.0,24_25,11,0
Lucas Torró,MC,osasuna,real sociedad,1,90,1,0,0.1,0.0,2,1,1,25,60.0,0,0,0.0,0.0,0.0,14,3,2,0,1,4,0,4,6,0,0,0,7,30.0,1.0,0,7,2,77.8,24_25,11,0
Jon Moncayola,MC,osasuna,real sociedad,1,62,0,0,0.0,0.0,0,0,0,15,53.3,0,0,0.0,0.0,0.0,6,1,2,0,1,1,0,1,3,0,0,0,7,54.0,17.0,1,0,0,0.0,24_25,11,0
Pablo Ibáñez,MC,osasuna,real sociedad,0,28,0,0,0.1,0.0,1,1,0,5,80.0,0,0,0.0,0.0,0.0,1,0,2,0,2,1,0,1,1,0,0,0,4,29.0,0.0,0,0,1,0.0,24_25,11,0
Juan Cruz Armada,DF,osasuna,real sociedad,1,82,0,0,0.0,0.0,1,1,0,19,89.5,0,0,0.0,0.0,0.0,7,1,2,0,1,0,0,0,4,0,0,0,3,16.0,16.0,0,0,0,0.0,24_25,11,0
Moi Gómez,DT,osasuna,real sociedad,0,8,0,0,0.0,0.0,0,0,0,5,100.0,0,0,0.0,0.0,0.0,2,0,0,0,0,1,1,0,0,0,0,0,4,13.0,3.0,0,0,0,0.0,24_25,11,0
Enzo Boyomo,DF,osasuna,real sociedad,1,90,0,0,0.0,0.0,1,0,1,14,71.4,0,0,0.0,0.0,0.0,8,2,1,0,0,2,1,1,4,0,0,0,4,10.0,1.0,0,1,2,33.3,24_25,11,0
Catena,DF,osasuna,real sociedad,1,90,0,0,0.0,0.0,0,0,0,13,69.2,0,0,0.0,0.0,0.0,10,2,1,0,0,0,0,0,9,0,0,0,4,9.0,6.0,0,1,2,33.3,24_25,11,0
Jesús Areso,DF,osasuna,real sociedad,1,90,0,0,0.0,0.0,0,0,0,11,45.5,0,0,0.0,0.0,0.0,8,4,3,0,0,2,0,2,6,1,1,0,13,115.0,13.0,1,0,0,0.0,24_25,11,0
Sergio Herrera,PT,osasuna,real sociedad,1,90,0,0,0.0,0.0,0,0,0,33,45.5,1,0,0.0,100.0,1.3,13,0,0,0,0,0,0,0,0,0,0,0,16,120.0,66.0,0,0,0,0.0,24_25,11,0
