player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct,temporada,jornada,local
Hamari Traoré,DF,real sociedad,celta,1,77,0,0,0.0,0.1,0,0,0,45,77.8,0,0,0.0,0.0,0.0,7,1,1,0,0,2,1,1,2,1,1,0,22,77.0,24.0,0,0,0,0.0,23_24,2,1
Alex Sola,MC,real sociedad,celta,0,13,0,0,0.0,0.0,0,0,0,7,42.9,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,0,0,4,24.0,15.0,1,2,0,100.0,23_24,2,1
Álex Remiro,PT,real sociedad,celta,1,90,0,0,0.0,0.0,0,0,0,23,78.3,0,0,1.0,83.3,1.2,7,0,0,0,0,0,0,0,1,0,0,0,14,49.0,38.0,0,0,0,0.0,23_24,2,1
Jørgen Strand Larsen,DT,celta,real sociedad,1,83,0,0,0.0,0.0,1,1,0,11,72.7,0,0,0.0,0.0,0.0,5,1,1,0,0,0,0,0,0,2,2,0,10,69.0,9.0,0,2,4,33.3,23_24,2,0
Miguel Rodríguez,MC,celta,real sociedad,0,7,0,0,0.0,0.0,0,0,0,4,75.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,2,5.0,0.0,0,0,1,0.0,23_24,2,0
Iago Aspas,DT,celta,real sociedad,1,89,0,0,0.1,0.2,2,1,1,40,65.0,1,0,0.0,0.0,0.0,2,0,0,0,0,1,0,1,1,1,1,0,31,179.0,72.0,2,0,4,0.0,23_24,2,0
Williot Swedberg,DT,celta,real sociedad,0,1,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,23_24,2,0
Jonathan Bamba,MC,celta,real sociedad,1,90,0,0,0.1,0.0,3,2,1,26,84.6,0,0,0.0,0.0,0.0,6,1,1,0,1,1,0,1,2,5,2,3,24,149.0,95.0,5,0,3,0.0,23_24,2,0
Hugo Sotelo,MC,celta,real sociedad,1,45,0,0,0.0,0.0,1,1,0,13,76.9,0,0,0.0,0.0,0.0,0,0,0,0,0,2,1,1,0,0,0,0,13,35.0,17.0,1,0,1,0.0,23_24,2,0
Joseph Aidoo,DF,celta,real sociedad,0,45,0,0,0.0,0.0,2,2,0,18,66.7,0,0,0.0,0.0,0.0,4,0,0,0,0,0,0,0,3,2,2,0,15,40.0,14.0,0,4,2,66.7,23_24,2,0
Fran Beltrán,MC,celta,real sociedad,1,90,0,0,0.1,0.0,2,2,0,51,80.4,0,0,0.0,0.0,0.0,4,1,0,0,0,1,0,1,0,0,0,0,29,159.0,68.0,1,0,2,0.0,23_24,2,0
Luca de la Torre,MC,celta,real sociedad,1,83,0,0,0.0,0.0,0,0,0,25,76.0,0,0,0.0,0.0,0.0,2,2,4,0,2,2,0,2,0,0,0,0,16,55.0,28.0,1,0,2,0.0,23_24,2,0
Carlos Dotor,MC,celta,real sociedad,0,7,0,0,0.0,0.0,0,0,0,11,72.7,0,0,0.0,0.0,0.0,2,1,0,0,0,0,0,0,0,0,0,0,2,5.0,2.0,0,0,1,0.0,23_24,2,0
Manu Sánchez,DF,celta,real sociedad,1,83,0,0,0.0,0.1,1,1,0,40,72.5,0,0,0.0,0.0,0.0,7,2,2,0,1,0,0,0,4,1,0,0,20,96.0,57.0,2,0,0,0.0,23_24,2,0
Franco Cervi,MC,celta,real sociedad,0,7,0,0,0.0,0.0,0,0,0,15,80.0,0,0,0.0,0.0,0.0,3,2,1,0,0,0,0,0,0,0,0,0,11,48.0,27.0,1,0,0,0.0,23_24,2,0
Unai Núñez,DF,celta,real sociedad,1,90,0,0,0.0,0.0,1,1,0,50,72.0,0,0,0.0,0.0,0.0,7,0,0,0,0,1,1,0,7,1,1,0,29,184.0,61.0,0,4,0,100.0,23_24,2,0
Carl Starfelt,DF,celta,real sociedad,1,90,0,0,0.2,0.0,1,0,1,39,87.2,0,0,0.0,0.0,0.0,6,2,1,0,1,2,2,0,7,0,0,0,11,43.0,16.0,0,4,0,100.0,23_24,2,0
Óscar Mingueza,MC,celta,real sociedad,1,90,1,0,0.4,0.2,3,0,3,47,59.6,0,0,0.0,0.0,0.0,13,1,4,0,3,0,0,0,2,3,2,0,30,159.0,69.0,0,0,0,0.0,23_24,2,0
Iván Villar,PT,celta,real sociedad,1,90,0,0,0.0,0.0,0,0,0,31,38.7,0,0,1.0,50.0,0.6,3,0,0,0,0,0,0,0,1,0,0,0,13,65.0,15.0,0,0,0,0.0,23_24,2,0
