player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct,temporada,jornada,local
Cenk Özkacar,DF,valencia,atletico madrid,0,21,0,0,0.0,0.0,0,0,0,8,100.0,0,0,0.0,0.0,0.0,2,1,1,0,0,1,0,1,1,0,0,0,5,3.0,3.0,0,0,0,0.0,23_24,5,1
Mouctar Diakhaby,DF,valencia,atletico madrid,1,90,0,0,0.3,0.0,1,0,1,33,90.9,0,0,0.0,0.0,0.0,9,1,1,0,0,3,1,2,7,0,0,0,30,102.0,23.0,0,1,2,33.3,23_24,5,1
Cristhian Mosquera,DF,valencia,atletico madrid,1,90,0,0,0.2,0.0,1,1,0,36,86.1,0,0,0.0,0.0,0.0,8,3,1,0,0,0,0,0,4,1,1,0,27,145.0,40.0,0,0,1,0.0,23_24,5,1
Thierry Correia,DF,valencia,atletico madrid,1,82,0,1,0.0,0.1,0,0,0,45,84.4,0,0,0.0,0.0,0.0,10,4,7,0,3,1,0,1,6,1,0,1,32,124.0,69.0,1,1,1,50.0,23_24,5,1
César Tárrega,DF,valencia,atletico madrid,0,8,0,0,0.0,0.0,0,0,0,5,100.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,2,0,0,0,3,5.0,0.0,0,0,0,0.0,23_24,5,1
Giorgi Mamardashvili,PT,valencia,atletico madrid,1,90,0,0,0.0,0.0,0,0,0,36,47.2,1,0,0.0,100.0,0.6,7,0,0,0,0,0,0,0,1,0,0,0,22,96.0,26.0,0,1,0,100.0,23_24,5,1
Álvaro Morata,DT,atletico madrid,valencia,1,90,0,0,0.2,0.0,2,1,1,15,86.7,0,0,0.0,0.0,0.0,2,1,0,0,0,1,0,1,0,0,0,0,11,32.0,6.0,0,2,1,66.7,23_24,5,0
Antoine Griezmann,DT,atletico madrid,valencia,1,61,0,0,0.0,0.2,0,0,0,23,65.2,1,0,0.0,0.0,0.0,1,2,1,0,0,1,1,0,0,2,1,1,20,66.0,18.0,0,1,1,50.0,23_24,5,0
José María Giménez,DF,atletico madrid,valencia,0,29,0,0,0.0,0.0,0,0,0,27,77.8,0,0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,3,0,0,0,23,110.0,85.0,0,2,1,66.7,23_24,5,0
Thomas Lemar,MC,atletico madrid,valencia,1,43,0,0,0.0,0.0,0,0,0,19,84.2,0,0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,1,1,0,16,87.0,31.0,1,0,0,0.0,23_24,5,0
Javi Galán,DF,atletico madrid,valencia,0,47,0,0,0.0,0.1,0,0,0,34,73.5,0,0,0.0,0.0,0.0,2,3,3,0,0,1,0,1,2,2,1,0,32,127.0,68.0,1,1,0,100.0,23_24,5,0
Pablo Barrios,MC,atletico madrid,valencia,1,90,0,0,0.0,0.0,1,1,0,73,84.9,1,0,0.0,0.0,0.0,5,3,3,0,2,1,0,1,0,6,4,2,64,404.0,208.0,4,2,0,100.0,23_24,5,0
Marcos Llorente,MC,atletico madrid,valencia,1,90,0,0,0.1,0.0,3,2,1,39,71.8,1,0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,35,187.0,97.0,2,0,1,0.0,23_24,5,0
Rodrigo Riquelme,DF,atletico madrid,valencia,1,45,0,0,0.0,0.0,0,0,0,15,73.3,0,0,0.0,0.0,0.0,0,2,1,0,0,2,0,2,0,4,1,3,19,134.0,59.0,2,0,1,0.0,23_24,5,0
Nahuel Molina,DF,atletico madrid,valencia,0,45,0,0,0.0,0.2,0,0,0,44,75.0,0,0,0.0,0.0,0.0,3,0,1,0,1,0,0,0,0,1,0,1,34,151.0,77.0,2,0,0,0.0,23_24,5,0
Mario Hermoso,DF,atletico madrid,valencia,1,61,0,0,0.0,0.0,1,1,0,61,91.8,1,0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,2,2,1,1,50,186.0,95.0,0,1,1,50.0,23_24,5,0
Saúl Ñíguez,MC,atletico madrid,valencia,0,29,0,0,0.0,0.0,1,1,0,18,94.4,1,0,0.0,0.0,0.0,1,3,1,0,0,0,0,0,0,1,1,0,16,93.0,43.0,1,0,0,0.0,23_24,5,0
Axel Witsel,DF,atletico madrid,valencia,1,90,0,0,0.0,0.0,1,1,0,74,91.9,0,0,0.0,0.0,0.0,5,0,0,0,0,1,0,1,3,0,0,0,59,294.0,112.0,0,6,0,100.0,23_24,5,0
Stefan Savić,DF,atletico madrid,valencia,1,45,0,0,0.0,0.0,0,0,0,39,76.9,0,0,0.0,0.0,0.0,-1,0,2,0,2,1,0,1,1,0,0,0,32,159.0,95.0,2,0,0,0.0,23_24,5,0
Ángel Correa,DT,atletico madrid,valencia,0,45,0,0,0.2,0.0,2,1,1,23,60.9,0,0,0.0,0.0,0.0,2,1,1,0,1,0,0,0,0,3,1,2,20,59.0,33.0,1,0,0,0.0,23_24,5,0
César Azpilicueta,DF,atletico madrid,valencia,1,90,0,0,0.0,0.0,0,0,0,81,87.7,0,0,0.0,0.0,0.0,2,2,2,0,1,2,1,1,3,0,0,0,59,291.0,147.0,2,2,2,50.0,23_24,5,0
Jan Oblak,PT,atletico madrid,valencia,1,90,0,0,0.0,0.0,0,0,0,16,100.0,0,0,3.0,62.5,2.1,5,0,0,0,0,0,0,0,0,0,0,0,12,43.0,30.0,0,0,0,0.0,23_24,5,0
